operands_A,operands_B,sel,switching_power
2900795086,480825244,0,0.0196565
3630652542,1225586437,0,0.0183955
866064200,1359646388,0,0.0162542
3222995243,502091011,1,0.0187053
3192467307,1564803526,0,0.0177649
1220869085,524969275,1,0.0235959
223869430,2836449462,0,0.0182685
3770188082,1667284927,0,0.0186533
1316907753,4138166897,1,0.0252381
2432410132,3059796546,0,0.015247
3666351070,2141068637,0,0.0212982
1074163523,3757128938,1,0.0218714
1666727267,2373155353,1,0.0223438
2813745619,2394902429,0,0.022809
3824406145,3216943798,1,0.026136
3298532692,1537663447,1,0.0233598
1401577443,3985461976,0,0.0197834
1212091627,3091845495,0,0.0187762
3119198788,1500918010,0,0.0187762
628232572,917910645,1,0.0210916
3079932330,4173424531,0,0.0182726
1343444606,1945289730,1,0.0201936
3248364349,3488681875,1,0.0239859
574652029,1757609344,0,0.0163811
3600371386,3107281294,1,0.0235959
798680607,3318801144,1,0.023714
343406611,97768198,1,0.0208197
2758473181,2095698414,0,0.0221785
740636746,2305139100,1,0.0183153
3660899932,2034125065,0,0.0180188
3117284447,2439685153,0,0.0186452
3038151819,2903536405,0,0.0158775
1519678378,3147846609,1,0.0218357
2773201761,1332064587,1,0.0223438
443439228,4193272682,0,0.0187762
2042385695,1483537241,1,0.0247301
1439592613,3065827466,1,0.0218357
1284909144,1309137021,0,0.0167618
820978046,3937462637,1,0.0234779
3657567425,2578696765,0,0.0168887
834478683,786544064,0,0.0175152
1789427275,909267823,1,0.0229699
2059383987,2470011874,0,0.0206637
3088290639,3869259414,0,0.0175152
3105607523,2884404292,1,0.022698
199174821,3486234176,1,0.0229699
863092086,634302800,1,0.022698
1263504453,3714092849,0,0.0176421
920337405,3500787643,0,0.0224283
1129830555,2199447404,1,0.0219538
256842151,399959570,0,0.0186493
3932642644,2214875141,1,0.0185159
2798293309,262945941,1,0.0218357
2133086032,687478287,0,0.0175152
418964687,1234441445,0,0.0167578
211783042,2086296160,0,0.016508
3154890988,1708528880,1,0.0213277
2646576831,600719281,1,0.0272344
3901185692,2103449155,1,0.0214458
56228393,208028502,0,0.0157506
1078517587,2210219005,0,0.01903
3490448167,2581114666,0,0.0162582
2184248086,3897930599,0,0.0183995
57904561,771286297,0,0.0182726
2112930596,2963166657,1,0.0213277
3898484429,2877663759,1,0.0224618
3206587812,3737863803,1,0.0232417
3356210900,1692046015,1,0.0222257
1895885008,2391389891,1,0.0187053
2104588046,1615165557,1,0.022698
667690495,1738647486,0,0.021548
1049450250,2426147685,0,0.0162542
3494793232,726316850,0,0.0151241
1899695021,582569607,1,0.0219538
1529576045,2362553194,1,0.023714
2428247102,2277446184,1,0.0207016
2201378376,4119697850,0,0.01903
4167471608,1777877755,0,0.0199103
2025442389,1104557325,0,0.0173883
643901549,46736932,1,0.0169094
3876627192,262570827,0,0.0170116
1414866742,2976134900,0,0.0176421
3519719619,2750934855,0,0.0214251
3929546707,3400512936,1,0.024104
567902959,4109722925,0,0.0200372
2299015857,3794549419,1,0.0187053
2397876927,3948289629,1,0.0258642
450066739,3358391791,1,0.0244939
1609034424,397222,0,0.0168806
4293138655,3708205389,0,0.0212942
588226254,1559838416,1,0.0234779
2597905356,533481653,0,0.0186493
1421629533,1590736934,1,0.0213277
210496550,3659514536,1,0.0205836
1598052182,63127461,1,0.0218357
4073607965,3774743418,1,0.0235959
2245597127,4083439497,0,0.0192798
1798567481,1353866167,1,0.024222
248984183,3522445307,1,0.026136
4245031563,2510803229,1,0.0217177
2993164652,1741762952,0,0.0153739
1856999723,1750674523,0,0.0185224
2896002006,819916470,0,0.0220516
1988756416,3755455008,0,0.0173923
3328027150,3552142432,0,0.0175152
2342620941,1606611673,0,0.0195336
3911577291,2955742166,0,0.019026
666933443,3736231526,0,0.0185264
1510936929,502245016,0,0.0178959
554433616,1250215223,1,0.0189414
2225653161,1933691494,0,0.0160044
2074113450,3805495421,1,0.0224618
1008347652,2840843118,0,0.0168887
2044217372,2377912589,0,0.0158775
2589588345,1891412199,0,0.0207906
3296428064,2602012840,1,0.0176892
3461074172,3971586918,1,0.0252381
1025102369,1498823933,0,0.01903
4289936857,3382962184,0,0.0197793
1491971498,4031191141,0,0.0178919
1290003162,4227224448,1,0.0234779
508181327,3380246341,0,0.0199103
1646841918,2684752855,0,0.0147434
845886443,967983263,0,0.0185224
2715184117,2053096289,0,0.0209175
1660047806,2660880960,1,0.0214458
578297298,1339366807,0,0.01903
3929734171,3702817176,0,0.0183955
1583486877,1524323919,1,0.0239859
2043715480,2987322173,0,0.0199103
2895095728,86575657,1,0.0194138
3218888485,3206737869,1,0.0268802
3863596445,3450554043,1,0.024612
592240227,1853702988,0,0.0187762
2444883336,3426288180,1,0.0198037
1839814911,4023990005,1,0.0273882
4178276850,755490645,1,0.024104
1917795116,507462436,0,0.0180188
85315962,2860592123,0,0.017769
881268921,656814568,1,0.0195675
214905221,1805188839,0,0.020291
1535138942,1767412960,0,0.0162542
3608090082,701225174,0,0.0192798
283116998,559675460,1,0.0170631
2268006603,3884306094,1,0.0227337
1752813782,523589639,1,0.0213277
3093813488,4293806522,0,0.0224323
1507490014,2566347817,1,0.024222
1092093066,3527432715,0,0.0115949
3403285363,2197467760,1,0.0213277
61017101,2214308686,1,0.0202293
3826326139,3129851181,1,0.0227337
4149807559,929051252,0,0.0178919
2011078766,770849268,1,0.0247301
2092522517,3128357798,1,0.0244939
886970958,2095733402,0,0.0194067
3837230282,3268583628,1,0.02219
2335278663,1681218010,1,0.0205836
3951411369,3617220904,0,0.0176421
3199492384,2304495537,0,0.0183995
3027098149,2257002787,0,0.0161272
1244283424,3392869233,0,0.0146205
3474257306,853631495,0,0.0172614
3603277825,827923682,0,0.0153739
2734005097,3714189868,0,0.0178919
3012089819,3648307053,0,0.022809
3387199171,4049861720,0,0.0194067
572673744,3304638215,1,0.0187053
838640932,3911931895,1,0.0237497
4260590416,4185207051,0,0.0207906
1355276419,1730514150,0,0.0166349
3370572917,1658062200,1,0.0215639
3440515419,1613515584,0,0.013859
3343017230,1327846574,0,0.0171385
1017057147,4166062581,0,0.0201601
4034064587,1615080307,0,0.0167578
2634380113,2364115707,1,0.0222257
1808388156,2079750607,0,0.0225592
577218416,2783986347,0,0.0170116
2767532992,902125099,0,0.0176421
2110498020,3784148383,1,0.0235959
2031637312,1113231886,1,0.0172993
1141161575,970243145,0,0.0171385
922882652,3102354104,1,0.0193314
2738990080,4110109926,0,0.0176461
2549481554,1348434095,0,0.0183995
1726444705,587130737,0,0.0205408
3243655829,1511723417,1,0.0189414
2641637686,1808129320,0,0.0187762
355333616,882407461,1,0.0209378
2242873108,1718113117,0,0.0176421
1337494565,4210360744,1,0.0212096
2849623071,1819465063,1,0.024104
2753171906,3923307949,1,0.0207373
1565873573,986107308,1,0.0229699
276642530,1707593949,1,0.0222257
3727434686,3031464674,1,0.0230879
4140609871,3234763806,1,0.022698
565502335,4178632838,1,0.0209378
1304970548,1415960141,0,0.0166349
1880686979,1800397415,1,0.0196032
3358065033,3895535039,1,0.0179611
3750689395,3375315025,1,0.0250843
855691395,2430160514,1,0.0165551
4139293888,3997369741,0,0.0175152
2244264729,1317731153,1,0.0204655
3358009604,547105450,0,0.0131057
1310105541,1330883144,1,0.0219538
1782898973,4102498503,1,0.0205836
3054180913,1061942801,0,0.0183995
3335569883,3940705534,0,0.0200372
684698119,1592819583,0,0.0220556
2602168105,755602565,0,0.0166308
1128207678,1607616806,0,0.0186493
2919219452,4157103898,1,0.0264903
1553018521,2558838848,1,0.0176536
1422592485,3590731980,0,0.0163811
1169143359,4138751837,0,0.0220516
565284394,4236820333,1,0.0219895
2616778345,1171212172,0,0.0201601
3696063708,3942090802,1,0.0235959
386626512,51694880,1,0.0181616
1796027747,1218634027,1,0.0203117
1683009783,2322973117,0,0.0182726
2327317692,4274292716,0,0.01903
3167461704,2909805864,1,0.0201936
3774494694,3704482743,1,0.0267621
1980730308,351208274,0,0.0168847
3495317179,3786257290,1,0.0229699
3427356054,3702453103,1,0.0242577
2854991192,1409249328,0,0.0187762
3541791885,772203960,1,0.0219538
2798683035,869855908,0,0.0176421
1616995463,3628975115,0,0.0148703
1042371282,3584042278,1,0.0190595
2946229761,1539009108,0,0.0199103
787353518,54013280,1,0.021174
680519951,1633852745,0,0.0168847
4093995370,1448598885,1,0.0227337
1942654932,340387341,0,0.0172614
1714695801,3065259819,1,0.0223438
2815230694,1880789691,1,0.0213277
3439329581,1073376307,0,0.0176461
1816472052,4285247142,1,0.0242577
1073145018,1295397109,0,0.0206637
2275830525,2036383923,1,0.022698
2513402544,154510521,0,0.0178919
687851302,1718564404,1,0.0235959
499995730,3604321022,0,0.0201641
1237460776,2731043595,1,0.0183153
2040218225,4098336951,1,0.0228518
3614833044,1368400806,0,0.017638
3262257438,3102272479,0,0.020291
1537443118,3936310315,0,0.0194067
4181080740,1515385009,0,0.0180188
3791555865,1072526588,1,0.026136
3782599945,1865650993,0,0.0187762
2034884640,603163076,1,0.0188233
1956918450,969377976,1,0.0200755
1393466185,3979728903,1,0.0217177
2814348584,715908957,0,0.0210444
2909429032,1500287150,1,0.0213277
3015183018,2025133275,1,0.0217177
1373856795,2477725083,0,0.0189031
558937024,778168514,1,0.0176892
90015010,1355827218,0,0.0117177
3040907714,1391589205,1,0.0208554
777634007,3319121920,0,0.0156236
1360628799,1033943249,1,0.0207016
1264120844,879531624,0,0.0158775
919153727,4043970178,1,0.0204298
1647146055,3098976372,1,0.0207016
11390466,73984635,1,0.0181973
3062746235,4152454446,1,0.0247301
2785257052,3326997784,1,0.0205836
276431331,1838642752,1,0.0193314
3315112010,1211501202,0,0.0134823
1100169775,2637903845,1,0.0219895
1225496493,65886712,0,0.0187762
2051050457,233947174,1,0.0196856
646904678,1832359858,1,0.024612
1398447986,2631813705,1,0.0230879
3177413034,2343595202,0,0.0183955
123512893,225380630,0,0.0163811
723598053,2334400534,1,0.0181616
2239633137,591647092,0,0.0173883
3104981165,225153238,0,0.0160044
3323690750,142903989,0,0.0175111
3081991545,2884524177,0,0.0212942
766033765,1929190652,1,0.02512
2294376916,3371894143,1,0.0214815
1529179254,2410589554,1,0.0239859
1214007972,1737494712,1,0.0172993
4255047540,3268444736,0,0.0172573
2301141864,983692052,1,0.0188233
2520209948,489597447,1,0.0213277
3846673093,2338912865,0,0.0181457
2505128877,2123712802,1,0.0219538
2020786174,1265158168,0,0.0186452
105530681,3307967389,0,0.0167618
2748941464,684861355,0,0.016508
3993696909,2763421572,1,0.0230879
1235920014,3928878699,1,0.0226156
2931326139,3564701145,0,0.0201601
1645654201,1459100215,1,0.0210916
3896316400,3647196569,1,0.0222257
2649709399,2805766194,0,0.0205368
1782400258,776357827,1,0.0194494
1256148386,1688998587,1,0.0219538
510412893,3326688190,1,0.0222257
4076129501,3097248332,1,0.0228161
2932449918,1174611272,1,0.0200399
2291519893,934736710,1,0.0221076
213184780,2573879950,0,0.0160044
2155265738,2744303709,0,0.0168847
1699152625,3526005784,1,0.0185515
2028683414,522023260,1,0.0217177
1910643577,514314531,1,0.0224618
1780364201,586269126,1,0.0208197
3608220756,822001005,0,0.0191569
1473624603,3678576221,0,0.0209175
1142083567,898178420,0,0.0180188
1071628176,3282152442,0,0.0224283
3374166624,2221594106,1,0.0210916
1919148508,96181734,1,0.0234779
1587969957,337325009,0,0.0188991
2025104815,2216531245,1,0.0220719
2275415268,788095011,0,0.0155008
186119656,3460130406,1,0.0234779
2576327320,2058360102,0,0.0163811
2260437592,2179301532,0,0.0151201
4162704930,42383345,0,0.0175152
1238906796,755523942,1,0.0198037
3999107097,67256566,0,0.0137321
3580177538,2373832586,0,0.01903
3629523267,4237509515,0,0.0172654
2060456039,4212207345,0,0.0183995
3197455851,1204203659,1,0.0238321
1111863487,1119048402,1,0.0201936
4128827314,3142575713,0,0.0210444
2483828343,661538731,1,0.0222257
4176045742,3958003518,1,0.0262541
3169746469,213530473,1,0.0243401
1073893876,2519392755,0,0.0157546
1584971723,2684339486,0,0.0244467
3096616733,352844495,0,0.0199103
2326019729,4121429186,0,0.015247
2145221866,615244140,0,0.0210404
3963381830,4045223852,1,0.0222257
2633885659,6779843,1,0.0252024
3555641657,2606111165,1,0.0247301
624076948,18577578,1,0.0178073
1939648928,2898519703,1,0.0222257
3458230501,1254878244,0,0.016508
852927113,309762386,1,0.0195675
1530585112,710640239,1,0.0205836
2546963735,276178126,0,0.0177649
1240869853,3711592437,1,0.0262541
1062320050,1426600489,1,0.021174
2785343441,4157850778,1,0.0233598
265830904,3193877112,1,0.0227337
2819312579,3843727808,0,0.015247
2096112953,3914141078,1,0.0218357
4124140028,1027162174,0,0.019026
3715535545,197146458,0,0.0183955
3124977596,1182646765,1,0.0247301
374989414,3717404397,0,0.0195336
1559565119,1893608369,0,0.020287
1056821353,796635128,1,0.0267621
3408989251,829918906,1,0.0209735
3501935169,462139604,1,0.0200755
3774986043,245013665,1,0.0208197
2222009568,3180291263,0,0.0192838
978668183,1302269645,1,0.0228518
1441146208,2278146957,0,0.0171385
3458405114,3500496728,0,0.0175152
443262466,1909307810,0,0.0172654
341800295,276623743,1,0.024104
614995096,3638120138,0,0.0157546
7679708,1311982025,0,0.0158775
2313966221,143948666,0,0.0170116
3721840011,606654796,0,0.0165039
1131364382,2746253089,0,0.0171385
2959612956,3028415421,0,0.0173923
523418455,429444268,0,0.0183955
888968049,3582477394,1,0.0204298
16229120,3230985826,1,0.0176892
3459353227,424561932,1,0.0196856
2429424549,1176612262,0,0.0158775
1264109013,79514759,1,0.0208197
1253631221,1746509278,1,0.0229699
2806778490,835637651,1,0.0212096
1500324820,1973726918,1,0.0223438
880490806,2368807042,1,0.0194138
2045474888,3301060779,0,0.0167578
2856911867,811748447,0,0.0168847
3248891281,3030665479,0,0.0147434
3570729442,1905849462,1,0.0210916
298215182,2338597813,0,0.0171385
3350893569,1248434327,1,0.0200755
1151140955,2070649530,0,0.0191569
3393125833,88365459,1,0.0223081
323712228,2400078758,0,0.0176421
1699773329,1599975897,0,0.0201641
3842129453,508645389,0,0.0151201
230892817,1142013262,0,0.0148703
4279151670,877367481,1,0.022698
456453567,3880001181,1,0.0248481
670111774,4066558066,1,0.0201936
2687659736,2544281632,1,0.0190595
1961985148,661525238,1,0.0223438
1545439126,2256210973,0,0.0175152
2395677431,4194997442,1,0.0220719
939585822,2381679239,1,0.0198394
2116844339,1609149321,0,0.021548
3885663813,1382599997,1,0.0218357
181249186,1082221352,1,0.0164014
1763911543,3293226676,1,0.0214458
3147248964,2570016270,0,0.0186493
1530079736,82506245,1,0.0209378
2299409560,895270745,0,0.0180228
730419754,3236600516,1,0.0189414
2391528082,1430029231,1,0.0217177
4050048716,2939256702,1,0.026136
28625043,3566710986,0,0.0161313
3235711807,1808615814,0,0.0186493
60594263,4027494985,0,0.0158775
1107596345,1618614941,1,0.0175712
3492669735,2513156772,1,0.0223438
2929980214,4012793670,1,0.0257461
2079097114,3292468619,0,0.0181457
2830632266,2581415126,1,0.0198394
3671167218,175574224,1,0.0203117
872137476,2599635595,1,0.0223438
1668885249,2779401456,0,0.016508
2729481011,2770165560,0,0.017769
616555150,3231142245,1,0.0214458
2752498920,684904404,1,0.0212096
2953838807,2667372935,0,0.0170156
1278554046,1928186441,0,0.0197834
1980007887,3580597603,0,0.0189031
1726704495,3044934277,1,0.0244582
374031924,1065793470,0,0.0197874
2988863651,2349319170,1,0.0175355
4281422204,3159151404,0,0.0196565
1490847411,3706112106,0,0.0187762
2951644449,965889176,1,0.0209378
1267215279,2065877783,0,0.0187762
1097947867,2620485619,0,0.0200372
546251861,2685869485,0,0.0155008
1779928725,850877871,0,0.0206677
4048251718,2351590144,0,0.0154967
1714581342,21398011,0,0.0172614
1977363225,754674035,0,0.0205408
1388866940,2291670765,1,0.0213277
3439911351,4132134792,0,0.0194067
1904551566,3392258928,1,0.0195675
3290249596,2342000992,1,0.0198037
2800306610,2149013900,1,0.0198037
2587968904,697818753,1,0.0187053
2634963,210538939,1,0.0170631
1342020679,4111445416,1,0.0253562
2218567714,470249866,1,0.0171812
2831082907,248878054,0,0.020287
4044597555,3468236137,1,0.0223438
1369783519,143991278,1,0.0215639
630502673,136720655,1,0.0174174
22154597,3872876226,1,0.0197213
2844711365,1555435978,1,0.0219538
1370956295,1566776292,1,0.0210916
1155290415,3689851561,1,0.0238678
453310883,3554208675,1,0.0227337
372728652,2680237019,1,0.0227337
1198274037,3308880269,0,0.0178919
3750258828,3437951974,1,0.0237497
2526891458,2655187279,0,0.0187762
1862375021,182788961,0,0.0162542
2666480760,4215229663,1,0.026644
2250314895,3520581292,0,0.0180228
2307573803,4090152692,1,0.0214815
202143197,2221220207,0,0.0163811
3082302113,3174324337,1,0.0218357
4130942166,1020329902,0,0.0216749
638340432,2557529882,1,0.0181973
865991304,2334437360,0,0.0186493
321490160,3125656390,0,0.0178959
169732980,125921901,0,0.0168847
533309846,3099695112,0,0.0154967
2091692611,1190464429,0,0.0187762
4262587297,408183439,0,0.0172614
4275993197,1763561931,1,0.0267264
3601418802,3855426516,1,0.0217177
1574627295,3650918682,0,0.0216709
634262217,3681074365,0,0.0196605
1745414668,3482835853,0,0.0187802
1703649401,713496390,0,0.0163811
2982666351,1836152073,0,0.0191529
3661281532,2097644258,1,0.023206
3621921791,4114637107,0,0.0194027
2270857121,1783748222,1,0.0222257
2042083364,123317413,1,0.0219538
1076073247,948639799,1,0.0189414
3570815195,2384819129,0,0.0192798
1792927453,3478436134,1,0.0254742
3627742754,2800005324,0,0.0175152
552591556,2966300501,0,0.0171385
964733852,3047759245,0,0.017769
2102982115,3170728600,0,0.0226821
3221631918,2541440996,1,0.0219895
2405800802,335261121,0,0.0199103
3968184886,2292666229,0,0.0187762
3792594193,434182773,1,0.0194494
1276392787,2023113444,0,0.0153739
199033568,527257012,0,0.0178959
1798633792,1195715473,0,0.0163811
514197475,3655519507,1,0.0223438
2288996195,1859241904,1,0.0229699
2196632145,3574199138,1,0.0218357
267519728,608291601,0,0.0144895
3128682261,3314881571,1,0.0228161
2233976247,200078818,0,0.0199103
928218183,1925088430,1,0.0235959
1558866617,197394926,1,0.0215639
18397234,935773788,1,0.0185872
3663360203,61518225,1,0.0209378
1168205844,1805911878,0,0.0143667
1329832561,389459061,1,0.0217177
3773043061,2334875778,0,0.0146165
2549285987,2789640910,0,0.0175152
3893377805,1483760947,1,0.0189414
297838626,2549117673,1,0.0184691
2883493490,2308040461,1,0.0238321
2198741213,103942455,1,0.0179254
1766816275,3486165958,0,0.0205408
1345763128,953827994,1,0.0201936
3653696227,2435710091,0,0.0207906
1324212932,1186537076,1,0.0224618
1491767412,252975222,1,0.0190595
4288998915,1219470353,1,0.02219
592438285,100084615,1,0.0217177
3124755304,540190000,1,0.0219182
2852617864,1026932105,1,0.0222257
3033737949,3665734342,1,0.024612
1489273262,3826261490,0,0.0153739
3669967356,705040425,0,0.0157465
4190731736,2188369746,0,0.0214211
4015255877,3786379583,0,0.021548
912225882,3045146202,1,0.023714
349717128,1645127301,1,0.0165551
2810333627,3633388324,1,0.0203117
3661942327,1027153478,0,0.0186493
3888758114,3486586903,0,0.0196565
2474903490,3246281767,1,0.0193314
1575460937,1115470187,0,0.0187762
2271107096,2833974101,1,0.0200755
1777948423,3200437046,1,0.024104
1510901710,2091144678,1,0.0223438
3484088255,2540155374,0,0.0246965
2399125172,522565444,1,0.0255923
2653834104,431884216,0,0.0186493
1271918429,1614142047,0,0.0217978
2055351064,989383454,0,0.0178959
1173697757,3283620248,1,0.0215639
3365845172,3753683591,0,0.0206677
3470242397,503985279,1,0.0243401
777412928,1352937810,0,0.0129788
2150691470,2277554484,1,0.0183153
2629574400,1159543067,0,0.016508
331087024,2142341613,0,0.0216749
3406812315,2052502461,1,0.02512
1854274819,413921697,1,0.0219538
3204238245,2297616185,1,0.0254742
3950690243,3192054400,0,0.0192757
2319608031,838401922,1,0.0222257
137848311,480606567,0,0.0192798
358919901,3787647290,1,0.0224618
3520538379,96902098,0,0.0180188
225703507,680960775,0,0.0172614
3849363516,2107645757,1,0.0215996
2757694668,1756821305,1,0.0227337
401663023,3185991766,1,0.0229699
3570024917,3528940406,0,0.0195336
498904968,3883572075,0,0.0218018
238442680,2713209540,0,0.015247
323307390,1349070755,1,0.0213277
3106290208,1145617226,0,0.0147434
842271721,43816007,1,0.0185515
2987884522,3053824463,0,0.0207906
1773061476,1956105542,0,0.0187762
3294830132,2596547251,0,0.016508
896724058,4088872873,0,0.0224323
154434254,1471878011,1,0.0232417
3175124480,849434308,1,0.0171812
750836635,1257095572,0,0.0175152
2036505927,2089962643,1,0.0219538
3676257067,1004285423,1,0.0268802
3806054386,2797992688,0,0.0214211
2262097226,3724845617,1,0.0203117
1199526557,617258098,1,0.022698
468727421,765810581,1,0.0235959
1977068133,2897112156,1,0.024222
3600073006,3710135216,1,0.0207016
2135382281,3031809384,1,0.0234779
3499151434,2774561030,0,0.0131057
346050202,2362505390,0,0.0161313
3082406240,1778074359,1,0.0244939
2770011131,2590470449,0,0.0186493
3446291808,1607582826,0,0.0187762
1467523202,3691367898,1,0.0204655
2533492780,2716908852,0,0.0151241
4065916193,2072565007,1,0.0223438
3428235656,3040034912,1,0.0191776
2137307336,3097537938,1,0.0214458
4005640746,2277555522,0,0.0168847
684299651,1565782558,1,0.0209735
1686941907,543858403,1,0.0200755
2656518611,3120030824,1,0.0239859
3693804859,3349689318,1,0.0248481
2910981451,2302576886,1,0.0205836
526036795,3572793285,0,0.0226821
2290593047,4078322920,1,0.0207016
1168268913,484295860,0,0.0176421
1714152361,377869304,1,0.0224618
1960020682,2305347721,0,0.0156236
351817597,2722430351,1,0.0235959
1774607231,639915340,0,0.017638
3901322481,2043200987,1,0.0228518
2954569130,4288346330,1,0.0236316
1367643909,2663762415,1,0.0213634
1066908323,443210806,1,0.0243401
3516130605,1682044562,0,0.0173883
3590223696,669729494,0,0.0207906
3577489981,366606666,0,0.0192798
3576288702,3058135881,0,0.020287
3892279103,1856177092,1,0.0270807
1182545994,2394482585,0,0.0183995
2218621488,2506183883,0,0.016508
1788794697,1468074488,0,0.0178919
3692056499,999304372,1,0.0208197
1166656919,667146143,0,0.0201641
2858287277,237179187,1,0.0185515
4041227259,1774870052,0,0.019026
678435839,3085667899,1,0.0250019
1093716949,3879934471,0,0.016508
3677914330,1261379709,1,0.0218357
2836394707,2841788529,0,0.0166308
1449908034,3106157211,1,0.0219538
3424522165,3920938373,0,0.0186493
48878693,2986790963,1,0.0190595
2065215991,3289862187,0,0.0177649
1768817513,3056960818,1,0.0207016
2173750020,968613824,1,0.0196032
3785309763,4259918951,1,0.02512
859267529,2982478223,1,0.0208197
4045372399,1032911106,0,0.0204098
2665161923,2479630753,0,0.0173883
1889455449,4185103523,1,0.0239859
312640479,3306169603,1,0.0181616
586390279,2528247674,1,0.0243758
3625316387,4002022926,0,0.0158775
1944371096,1958466693,0,0.020287
769055224,1373264196,1,0.022698
2335538357,3151462902,0,0.0216749
975552112,915564392,1,0.0213277
4151682829,524796096,0,0.0182685
4227310149,4157486536,0,0.0220516
3344861958,2445278175,0,0.0231897
5276314,932151332,0,0.0122254
1557869745,1201267758,0,0.0186493
3418278832,3806979957,1,0.0257461
907406995,1788146719,1,0.0229699
3000691223,494074849,1,0.024612
1680688758,1534549916,1,0.0237497
171874657,3967226043,1,0.0215996
3784832192,752532284,1,0.0228518
143748219,2592390247,0,0.0171385
3900881352,2831231224,0,0.015247
3771043007,2500222147,1,0.0214458
4183602906,3089129804,1,0.0218001
3074292290,2134490848,0,0.0221785
4224928085,1731595772,1,0.0247301
1169462651,2523873515,0,0.0192798
2579685670,3014242364,0,0.0171385
3539719467,1428985324,0,0.0201601
30646110,1528064614,0,0.0180188
3639329795,1351751948,0,0.013859
2324252584,829592030,1,0.0199575
657362341,1458845674,0,0.0200372
585344557,2709865123,1,0.0191776
5601131,3184209065,0,0.0189031
66088805,4147071239,1,0.0228518
798943043,1623667403,1,0.023206
2508741043,3536535851,1,0.0207016
577261207,1197259437,0,0.0183995
4068849126,2449422904,0,0.0204139
1539146665,3432195726,1,0.0225799
4196556226,2492608351,1,0.0223438
4153064831,3410381701,1,0.0257104
948857389,2684197350,0,0.0214251
4116439384,1867893832,0,0.0191529
4241541866,3820032273,1,0.0215639
627774251,206081612,0,0.0144895
1789031892,1906400885,0,0.0187762
2939458516,216673645,0,0.0186493
2602306790,1214414693,1,0.0212096
3135877576,97159702,1,0.0204298
1281010624,4133376889,0,0.0196605
25601449,1469823901,1,0.0218714
2978197628,3539057865,1,0.0222257
4040930002,4055330958,1,0.024104
2613621227,435163555,1,0.0215639
1795587943,937512795,0,0.021548
3869484167,3918474004,1,0.0218357
784934271,243894786,1,0.0200399
123524152,555878068,0,0.0133554
519987078,1387683230,0,0.0214211
1401821804,2403619854,1,0.0196856
1877394409,2202909831,0,0.0201601
1451849460,288439126,1,0.0214458
94722577,433988659,0,0.0155008
2426518633,374640155,1,0.0195675
3788205100,1233488054,0,0.0162542
1903169412,2964589231,1,0.0194494
3585883680,2745443064,0,0.0168847
85646924,4138012088,0,0.017769
3539434534,4005308853,1,0.0252381
3099305494,2174559078,0,0.0173883
3720630284,2325371776,1,0.0184334
1714663346,1607798668,1,0.024104
412458226,3151273569,0,0.0189031
1028422610,1949978057,1,0.0230879
2802164599,3060656703,0,0.0218018
2857136633,4200815144,1,0.0224618
4164539781,434170828,0,0.0186493
2549620456,1610081748,0,0.0229359
3141621633,921840770,0,0.0163811
2220803220,1748449243,1,0.0214815
106091356,2382628254,1,0.0185515
1031726681,147161579,1,0.0228161
2596375305,2602918167,1,0.0194494
210377992,2715815176,1,0.0150311
3562853792,2073477363,0,0.0189031
892196286,2323441138,1,0.0247301
1528028731,3624917345,1,0.023714
3539725431,3797350679,1,0.0266083
3579889159,2464543578,0,0.0183995
138857531,3756538603,1,0.0224975
2774900165,3188877188,1,0.0219538
4040821180,2187074969,1,0.0208197
1538241774,4093807468,0,0.0194027
786790872,891272716,0,0.0197834
1715327226,29570026,0,0.0178919
1623110609,1124600672,1,0.0189058
2304835064,3421550123,1,0.0234779
722291622,377132327,1,0.0212096
2015487272,1512130001,0,0.0147434
3007766017,1999468747,0,0.0195336
78883927,199326211,1,0.0201936
1584557184,376169055,1,0.0215996
4098155941,1664848831,0,0.0206677
3987960700,3373916073,0,0.0219247
1487468887,3052188631,1,0.0250019
2650924559,1190660101,0,0.0144895
3919178695,1000994851,1,0.0248481
1980110513,855990422,1,0.0185515
616030313,52846892,0,0.0144895
4110391399,2961781217,0,0.0187721
213490213,854094468,1,0.0190595
1409272575,718396310,1,0.0273525
679476887,3089691420,0,0.0200332
3410043529,4200173771,1,0.0198394
181773081,135711319,1,0.0190595
674158696,3233045959,0,0.0166349
3551703178,3877342477,0,0.0182726
692367600,3120310463,0,0.0186533
2748383974,2751315271,0,0.020291
4041258987,4095022574,0,0.020287
1688583563,3243206346,0,0.0186493
4063034906,3481124102,0,0.0216749
269192442,2735542802,1,0.0174174
231306075,797163656,1,0.0204298
908293450,1762524765,1,0.0227337
3357065879,3738668135,1,0.0219895
2744092333,3119223512,0,0.0199103
3678891768,1793074801,1,0.0233241
1100628911,2031422998,1,0.0201936
2805051233,4163652557,0,0.0192798
1533188831,3685129600,0,0.0196565
589426232,3655216082,1,0.0221076
2073636193,887073874,0,0.0192798
1310215808,158959717,1,0.0171812
3111340153,2852680467,0,0.0167578
3587216353,745448412,0,0.0187762
3593444950,2372453051,1,0.023714
2020590244,346521814,1,0.0203117
755670039,3554854213,1,0.0205836
3631080749,2874398610,0,0.0204139
3157002246,2948075586,1,0.0171812
1995184179,2850191220,0,0.0194067
2326517083,633156716,0,0.0191529
3289605856,4109456940,1,0.0204655
3045983360,3462167340,1,0.0197213
