operands_A,operands_B,opcode,switching_power
1315226649,3588435347,ALU_SLL,0.300834
2443172076,709939008,ALU_ADD,0.168772
3567051097,1200041025,ALU_ADD,0.21371300000000001
3853242298,3567815127,ALU_SRA,0.370752
4020250186,1561392012,ALU_SLT,0.242997
3244962798,851655041,ALU_SLTU,0.238585
3357708857,1503656484,ALU_SUB,0.182693
2370702284,3420736232,ALU_SLTU,0.218517
3662136220,67404787,ALU_SUB,0.285855
571757275,4092580687,ALU_XOR,0.33155500000000004
2123296272,1902479571,ALU_SRA,0.296427
30086604,2671056533,ALU_SUB,0.27424
2425956287,453237358,ALU_XOR,0.286022
663177831,3598088504,ALU_SLT,0.23301
2458046911,540269473,ALU_SLTU,0.222662
4202022337,396616631,ALU_SRA,0.356315
2668505715,1881177553,ALU_SRA,0.253225
2557291653,3428152582,ALU_SRA,0.249871
3209364186,3659763677,ALU_SLTU,0.323025
2787290430,4210446324,ALU_ADD,0.23970100000000005
577113230,1009246810,ALU_OR,0.265517
997571523,2815249869,ALU_COPY_B,0.354196
2588056609,3057433394,ALU_SLT,0.229977
845326160,3573803763,ALU_XOR,0.306887
3353550757,2436667567,ALU_SRA,0.358279
3129855991,66596493,ALU_XOR,0.326885
2685100063,4176628399,ALU_SRA,0.25695500000000004
2295611084,2430573454,ALU_SRA,0.288775
446903583,3636685965,ALU_SRL,0.312643
3261978076,1310890269,ALU_SLL,0.322456
860664973,2498261815,ALU_SLTU,0.336041
3846209004,2885442695,ALU_COPY_B,0.332973
1549567404,2992021076,ALU_SRA,0.23074099999999997
1875210604,1807440151,ALU_OR,0.377529
127498257,1693801828,ALU_SRA,0.201628
2892605130,665247927,ALU_SLL,0.35236100000000004
628956214,452241367,ALU_SLT,0.351669
208831249,2757476620,ALU_SLT,0.216621
386504781,4254745702,ALU_SRL,0.253841
3303661639,2107623550,ALU_XXX,0.308555
1127698330,2553264315,ALU_XXX,0.362628
2011300188,631696346,ALU_SRA,0.272642
3823374175,3370985264,ALU_XOR,0.226861
3529372939,4186672883,ALU_ADD,0.309686
1798162944,878300154,ALU_SUB,0.253332
1182905137,2340290302,ALU_OR,0.307279
1612328808,3800634199,ALU_SUB,0.293865
1523159195,784550496,ALU_XXX,0.186812
1738483630,2480429651,ALU_XXX,0.360661
3684659040,515242099,ALU_SRA,0.355601
917158317,2765961206,ALU_SRL,0.310245
3981527337,3209691196,ALU_SRL,0.236412
1046621598,846874126,ALU_SLTU,0.306248
3811709412,2719590527,ALU_SLL,0.341083
3558861420,751953010,ALU_XOR,0.25201399999999996
274284667,1321640860,ALU_SLTU,0.220988
2090796748,3957805465,ALU_SLTU,0.301663
946170807,2854533023,ALU_SRA,0.373472
355001248,388542732,ALU_SLL,0.23317800000000002
884463860,2949553781,ALU_AND,0.33032
2916243940,3695912819,ALU_SLTU,0.33702
121131422,3258580711,ALU_SRL,0.319834
2734869379,2280049218,ALU_XOR,0.20131500000000002
3582858097,4116262082,ALU_SRA,0.228027
83490924,340334045,ALU_SUB,0.299439
3955640059,2288328109,ALU_OR,0.339876
1024509480,2476854868,ALU_OR,0.22731500000000002
1369149508,1354912236,ALU_SRL,0.202679
2555447975,746291648,ALU_COPY_B,0.15221700000000002
4214047391,1300791421,ALU_XOR,0.313412
3240569366,2788649920,ALU_OR,0.169494
2031213165,2040274682,ALU_COPY_B,0.29556
3574902436,3277696075,ALU_SLL,0.332369
3698648973,4202184877,ALU_XOR,0.309857
1406219664,3655847525,ALU_SUB,0.280123
771951264,1099499585,ALU_AND,0.174228
3771911564,3155583617,ALU_SRA,0.21451900000000002
2619334731,3630475366,ALU_ADD,0.236609
1168199032,151901815,ALU_XOR,0.33327199999999996
2194751435,3995455579,ALU_XXX,0.340418
834112780,2058968340,ALU_SLTU,0.24504099999999998
2238913158,3616386356,ALU_SLTU,0.228088
864629186,4005195259,ALU_SLT,0.331196
1102158841,2870162298,ALU_SLL,0.31267399999999995
1556973823,792742810,ALU_COPY_B,0.29775999999999997
3280006206,3891658025,ALU_SUB,0.261306
1653301826,764539917,ALU_SRL,0.263137
3614933450,4086163108,ALU_ADD,0.225275
4202864598,1146895596,ALU_SLL,0.27518200000000004
325833277,3091741885,ALU_COPY_B,0.31214200000000003
2019682253,3939558016,ALU_COPY_B,0.19055999999999998
518264131,670505162,ALU_SRA,0.26563600000000004
2499170502,1073908593,ALU_ADD,0.221671
2071612750,829686408,ALU_XOR,0.227998
1031640715,1490824996,ALU_XOR,0.250197
262602384,2423809850,ALU_OR,0.297715
3474355166,92756307,ALU_SLL,0.34878600000000004
2109031271,247223193,ALU_SRA,0.315284
2742135728,841993417,ALU_SLTU,0.282315
1535172500,2451780748,ALU_SLT,0.24275500000000005
1869276550,3917712018,ALU_COPY_B,0.27628
3877479827,1263782683,ALU_SLL,0.360694
2479027173,1798168836,ALU_SRL,0.22336199999999998
875086433,1294702696,ALU_SLT,0.184761
1369785594,1592058908,ALU_SLT,0.265406
1281466527,1816053063,ALU_OR,0.307838
2792000933,1296113559,ALU_AND,0.338227
3056478378,2162380637,ALU_AND,0.292441
1495825009,3087027813,ALU_AND,0.262386
2126133771,2290918356,ALU_SLTU,0.236887
1655479711,2681539245,ALU_ADD,0.31188899999999997
1824939909,3381386427,ALU_SLL,0.359325
4243202333,49917581,ALU_SUB,0.285483
1928546938,3943500752,ALU_OR,0.235968
1271886923,3347078964,ALU_COPY_B,0.247863
2123365863,2005716863,ALU_ADD,0.417894
2713988350,2978023443,ALU_SRL,0.28651
1895421250,362121290,ALU_XXX,0.274967
987815171,1400738951,ALU_ADD,0.308501
2547518145,942783263,ALU_ADD,0.317214
3960168544,2636161353,ALU_SRA,0.21274400000000002
1899424270,190263066,ALU_AND,0.266471
2263783402,4025675321,ALU_SRA,0.33207800000000004
3978579720,3057861502,ALU_AND,0.277554
2951215829,4145711201,ALU_OR,0.30035
1287785270,3521535360,ALU_SLTU,0.161975
3310916538,3292389421,ALU_XXX,0.306329
4029567648,374312795,ALU_ADD,0.283358
3975649282,1386919511,ALU_ADD,0.305266
3077896065,3093197375,ALU_ADD,0.362067
2942964831,835454020,ALU_SUB,0.22134
1604130556,2982888775,ALU_SRA,0.355425
4199394670,3980832662,ALU_AND,0.317216
3467930871,1946728288,ALU_SRA,0.20508
518755233,3375088093,ALU_SRL,0.327489
2882694756,3590159623,ALU_SLT,0.352646
1796790801,1067282496,ALU_COPY_B,0.173433
3358807039,4157195681,ALU_SLT,0.250707
372888683,1798753439,ALU_ADD,0.355175
3074189336,2072662367,ALU_SRL,0.33576100000000003
2564735118,497591720,ALU_SLT,0.198356
2126461074,2085949970,ALU_SRA,0.27222
63196477,2321319966,ALU_SLT,0.281279
1277173372,171713997,ALU_AND,0.269924
3411069488,3095228193,ALU_SLTU,0.23162399999999997
1561226979,3496358005,ALU_OR,0.310306
3764538450,385696808,ALU_XXX,0.201129
2428423886,4092627384,ALU_COPY_B,0.245276
1635145589,3872312611,ALU_AND,0.317864
1638291648,2652474233,ALU_SLT,0.25811300000000004
694885611,4016783831,ALU_SLTU,0.36898800000000004
4278576483,392257623,ALU_OR,0.35465
3670878489,106686785,ALU_SRA,0.23351599999999997
346454495,652317741,ALU_SLTU,0.312956
1460710612,2752725158,ALU_SLT,0.245184
1129064448,3751627161,ALU_ADD,0.212786
3340612925,1688881238,ALU_XOR,0.28799
2618443986,2547334633,ALU_SLT,0.254293
1099516764,1625539778,ALU_SUB,0.205697
2876536896,93202364,ALU_OR,0.249698
3150358620,1184886931,ALU_AND,0.313083
3575127730,1866077541,ALU_SUB,0.279156
182356069,1758219814,ALU_XXX,0.26717199999999997
1968007795,3149505084,ALU_ADD,0.26344
2874945465,998360680,ALU_SUB,0.23125500000000002
2037990515,1939860155,ALU_SLL,0.370049
3345807643,721366972,ALU_XXX,0.2986
3832516474,1853292127,ALU_OR,0.405976
3212533711,2250072185,ALU_XXX,0.352638
3735792595,535465945,ALU_XOR,0.351166
1089880827,131776531,ALU_AND,0.287184
3422637865,2868219726,ALU_SLT,0.261635
4161325956,25696060,ALU_SUB,0.20545700000000008
3009184094,3345248590,ALU_SUB,0.28475300000000003
4062329295,3238303561,ALU_SRA,0.255282
1274406555,3379251371,ALU_SLL,0.372809
1108188006,828685607,ALU_ADD,0.29307300000000003
1051462991,2754993704,ALU_SLT,0.22565
3557354650,254554343,ALU_XOR,0.280907
716801557,2584829544,ALU_XOR,0.205634
2589411744,1740476917,ALU_SUB,0.294589
3130170233,3593265383,ALU_XXX,0.35417600000000005
3810663528,1398470859,ALU_ADD,0.28991500000000003
2267672055,1305031519,ALU_SLL,0.395987
3929067942,82121674,ALU_SLL,0.26616799999999996
3795452943,2504380969,ALU_SLT,0.22405100000000008
3529519342,1062799203,ALU_SRA,0.263735
1680582630,2844705768,ALU_AND,0.229923
3019054490,1071608283,ALU_SUB,0.375852
3379429608,344028961,ALU_SUB,0.197212
4078703318,3631878853,ALU_SLL,0.281679
2214522915,3472303233,ALU_SUB,0.240037
768434377,4105160902,ALU_SLTU,0.279986
1291985221,1955761427,ALU_XOR,0.255895
1195703377,35488859,ALU_SUB,0.310954
741637183,317418794,ALU_SLT,0.27689400000000003
1562856084,245482126,ALU_SLT,0.284682
3822111775,667313319,ALU_XXX,0.332936
4006821127,2231401351,ALU_SRL,0.329617
4179056243,554532220,ALU_XOR,0.277589
2269225044,1046868135,ALU_SRL,0.279991
1356193288,1342103504,ALU_SLTU,0.21733200000000005
4270613905,3951799235,ALU_COPY_B,0.311258
173600484,2049734068,ALU_AND,0.250317
2152080833,1173159721,ALU_SLL,0.233862
1291830420,2765628965,ALU_XOR,0.278737
275622240,1048794526,ALU_SUB,0.25960300000000003
2345754312,3616121672,ALU_OR,0.238893
2669429708,823512,ALU_COPY_B,0.20753899999999997
3911544677,1799163902,ALU_XXX,0.340108
2960204327,3404930157,ALU_ADD,0.256556
493289363,2305472436,ALU_OR,0.294424
1451961060,1440835679,ALU_OR,0.36396999999999996
3063023305,130208118,ALU_ADD,0.258243
4007686835,500002849,ALU_XOR,0.249135
1223953156,2731999708,ALU_SLTU,0.226586
1721444472,2308569392,ALU_XOR,0.207166
3586705910,996945574,ALU_SUB,0.282823
2384111625,210098332,ALU_SRA,0.20958600000000002
2568512089,2997407719,ALU_SLL,0.309693
3861268588,2311636420,ALU_XOR,0.19081099999999998
1669407764,461930828,ALU_COPY_B,0.201299
1751942847,3648422247,ALU_OR,0.338104
233897832,2864200759,ALU_SLL,0.375318
1231562262,1061986870,ALU_XXX,0.282493
2275406462,398751036,ALU_XOR,0.288941
3952974882,2550664727,ALU_SLL,0.32903899999999997
1026218290,986038546,ALU_SRL,0.257775
2793965461,727839038,ALU_ADD,0.27174299999999996
3317947514,2551907586,ALU_AND,0.215833
1133970863,1585991323,ALU_SRL,0.332125
1827575309,1082589422,ALU_OR,0.284649
75187869,4228444064,ALU_ADD,0.170652
67154611,1808770633,ALU_SUB,0.21047
3577267389,1356005439,ALU_SLL,0.359584
2855622908,431523863,ALU_SLTU,0.32850300000000004
1844976618,1545734986,ALU_AND,0.287144
4160154502,4213122211,ALU_SRA,0.339419
518463619,4231617236,ALU_SRL,0.22774899999999998
597150440,1596223452,ALU_SRL,0.26876
2497897444,2745438506,ALU_OR,0.260755
2100792845,1299027553,ALU_SRA,0.25424
535780827,3007830785,ALU_SRA,0.299964
2321127912,1869508749,ALU_SLT,0.298702
908236591,2919577628,ALU_SLL,0.259941
2722631984,2922438257,ALU_SLL,0.214161
2636432700,95185504,ALU_SLT,0.17541600000000002
763024034,2596145503,ALU_XOR,0.367362
2280342383,804902497,ALU_SUB,0.272124
1093265441,1975289131,ALU_SLTU,0.26882
979282729,1930496231,ALU_SLTU,0.324846
1324788049,2048217234,ALU_SRA,0.252166
1751514692,2932010647,ALU_SRA,0.331456
3300004793,2868155392,ALU_COPY_B,0.16133599999999998
2846662518,1181601293,ALU_XXX,0.342536
1805773506,2172162707,ALU_SRA,0.305602
2560258903,1892296068,ALU_SUB,0.208538
957472988,1441360712,ALU_OR,0.21259
4085746624,3743101768,ALU_AND,0.20909299999999997
2863001082,2464036222,ALU_SLL,0.34613
1798650662,3707778166,ALU_SRL,0.293075
1307776921,3747195077,ALU_SLTU,0.306693
703276842,4242293584,ALU_SRA,0.21576399999999998
2221928217,1459452482,ALU_ADD,0.241837
3127382815,664353636,ALU_SLL,0.223775
1548566943,1506168296,ALU_ADD,0.201831
199308948,3657919370,ALU_SLT,0.269972
2514431509,3245458277,ALU_SLT,0.282901
2059228889,3065573616,ALU_XXX,0.268467
445711365,2159207,ALU_COPY_B,0.24139
2115697540,203020025,ALU_SLT,0.301245
3060050879,2871829682,ALU_XOR,0.281011
1442839606,4157265426,ALU_ADD,0.29945900000000003
4161617316,128749691,ALU_ADD,0.288696
2604298867,3303534018,ALU_OR,0.271916
2982618979,58283591,ALU_SLT,0.32970900000000003
3347908121,3151301019,ALU_SRL,0.312237
2996860279,850184911,ALU_AND,0.351509
2419754137,439334132,ALU_SLL,0.22462100000000002
2201287678,2552562536,ALU_XXX,0.242177
3821864289,1890694660,ALU_SLT,0.200297
1882538695,752595668,ALU_SLT,0.228903
1198205538,2349598877,ALU_SLL,0.304797
712382280,71357264,ALU_XXX,0.204698
12684326,2775997493,ALU_SLTU,0.23760599999999998
2175406688,509497033,ALU_COPY_B,0.236017
826592293,1920650190,ALU_SRA,0.257284
1404116418,1528028815,ALU_SLT,0.357336
3772902533,3555410984,ALU_OR,0.20926
676737054,4189925961,ALU_AND,0.2339320000000001
3358256803,4287749210,ALU_COPY_B,0.271557
3094070179,3266484827,ALU_SUB,0.314629
2681143868,463542660,ALU_SUB,0.210296
2629893152,2524097125,ALU_SLTU,0.247803
3657578108,1684060978,ALU_SLL,0.25285100000000005
3247466926,2896689156,ALU_SUB,0.18577
1717955775,858619045,ALU_SLL,0.33179699999999995
2919591894,1496315840,ALU_XOR,0.205112
1331170087,256472337,ALU_SLTU,0.263246
2619291380,3170713528,ALU_SRL,0.272532
4214433384,3373328668,ALU_SRL,0.253608
2734558100,1046683392,ALU_XOR,0.17820899999999998
1572643335,2414857003,ALU_SLTU,0.33241
2401340996,2227222592,ALU_SLT,0.151603
4069753923,2816187662,ALU_SRL,0.27923400000000004
1607936814,3823142248,ALU_AND,0.232438
167979866,245103378,ALU_SLL,0.23634699999999997
4014981292,420053102,ALU_XOR,0.285654
3247431691,513425748,ALU_XXX,0.20939699999999997
1086845211,580780864,ALU_AND,0.144717
2838474971,802722926,ALU_XOR,0.303274
1752598991,235882084,ALU_ADD,0.209746
2243732211,797387194,ALU_XXX,0.30290100000000003
1366093919,4240370862,ALU_XXX,0.323517
4097566708,1995365974,ALU_XOR,0.33115100000000003
52298061,1678929889,ALU_SRL,0.191888
4213483177,2582087535,ALU_XOR,0.367105
1403005670,1134673769,ALU_SUB,0.279371
3344679902,2114123883,ALU_SLL,0.35332399999999997
3573530226,137832506,ALU_SLTU,0.308335
2162839947,3319943744,ALU_SLTU,0.15454400000000001
2036335121,452821382,ALU_ADD,0.208911
1441029657,3445975367,ALU_SRA,0.324583
3022822013,659020628,ALU_SLT,0.242586
3014557591,861135885,ALU_AND,0.33208699999999997
802398068,3185403712,ALU_SUB,0.232447
1133799528,3128253755,ALU_SLT,0.314875
2507741922,3315452523,ALU_AND,0.334915
2268730354,2720364110,ALU_SUB,0.289125
762033254,1399791450,ALU_COPY_B,0.31011700000000003
2457870696,1927759012,ALU_COPY_B,0.16159300000000001
1467077726,4191407906,ALU_SLL,0.282339
1037149754,1318193935,ALU_COPY_B,0.357159
2970415010,3361807124,ALU_SRA,0.210768
4062324180,4046068855,ALU_SLTU,0.325533
821994247,798961453,ALU_SRL,0.29977
1625671367,3749803567,ALU_SLTU,0.338609
3763345994,665534143,ALU_AND,0.294077
1703695517,4216580679,ALU_XXX,0.336252
3250997666,823737874,ALU_COPY_B,0.225618
2735947941,2967948762,ALU_ADD,0.230064
419015905,3530970919,ALU_SLTU,0.335082
609873070,4051550128,ALU_SRL,0.230343
787753532,847813114,ALU_XXX,0.296362
3893260177,3233493268,ALU_XXX,0.233778
191697125,1173595939,ALU_ADD,0.28192399999999995
3524538027,2549942358,ALU_XOR,0.255633
3253443426,1472329281,ALU_SRL,0.257942
1010033654,653703188,ALU_XOR,0.259626
1101373181,3747061780,ALU_SRL,0.2489510000000001
3563976873,3412755448,ALU_SLTU,0.233064
1501793777,317715778,ALU_SUB,0.243517
3502263641,4232071287,ALU_AND,0.30141999999999997
3632377370,2365259933,ALU_XOR,0.266933
1958662753,821575639,ALU_SLL,0.363124
624770455,3572735817,ALU_XXX,0.32124899999999995
3993426848,2736341260,ALU_SLT,0.221191
2837142295,1468252807,ALU_XOR,0.313329
3197983307,3724100018,ALU_AND,0.272467
284311,1006100952,ALU_AND,0.177153
3632672934,781647195,ALU_ADD,0.293194
4273941722,554360853,ALU_SRL,0.315381
2576969241,3456740679,ALU_COPY_B,0.316423
1584392762,1654039906,ALU_AND,0.25272
2742695367,2962477850,ALU_SRL,0.292404
4123067340,1734411776,ALU_OR,0.162494
3118041422,2632432873,ALU_COPY_B,0.296848
4001690483,137719483,ALU_SLT,0.34982800000000003
1976555183,807245846,ALU_SLT,0.308054
2971554329,3223038229,ALU_XOR,0.251691
1608302645,2489992518,ALU_SLT,0.265421
3228672423,3367352563,ALU_SLL,0.299946
4076218108,227210169,ALU_XXX,0.338292
2345619484,2935585719,ALU_SRL,0.327617
61434403,503251432,ALU_SLL,0.213391
2772700929,3601436326,ALU_XXX,0.235235
1475647398,2977610686,ALU_XXX,0.36194699999999996
1639138964,3974348407,ALU_COPY_B,0.345508
657663382,2343776832,ALU_XXX,0.20108
1976190742,292388829,ALU_SLL,0.333068
41614532,3550192534,ALU_SUB,0.288587
1707964478,1390362665,ALU_SLT,0.279697
1115819415,4095600303,ALU_SLT,0.313604
2824788135,3628667341,ALU_AND,0.289137
2337316904,1160684106,ALU_XOR,0.205798
1015191038,1189287007,ALU_SRA,0.353214
3465465666,4211862736,ALU_SRA,0.222802
3676781417,1323664083,ALU_ADD,0.32910300000000003
700853067,1116836977,ALU_SLL,0.263658
2343013793,907355440,ALU_ADD,0.194143
3221670063,3124608034,ALU_OR,0.19121300000000002
681286779,2914839716,ALU_OR,0.250297
2985540699,927387662,ALU_SRL,0.31396
768560351,3026085012,ALU_OR,0.281275
1573948410,1978076543,ALU_SUB,0.39450999999999997
1513788841,2794267699,ALU_SLL,0.328374
1254220212,3012571991,ALU_ADD,0.314108
2171517532,674988070,ALU_AND,0.237553
3006533287,1515433403,ALU_XOR,0.34044800000000003
4220107433,1495350311,ALU_OR,0.350773
1496231983,828519578,ALU_SRL,0.267449
3345704521,3765050736,ALU_SUB,0.200907
1175523572,575679591,ALU_AND,0.268335
1389022489,3609987430,ALU_OR,0.265567
438582791,835240174,ALU_SLT,0.252314
1861359810,2910079948,ALU_XXX,0.276082
3783683644,511982810,ALU_SUB,0.268318
3394764232,564272165,ALU_XXX,0.29247
372676147,3438413135,ALU_OR,0.343704
930012380,3220065401,ALU_SLL,0.36362
2593649649,3178987562,ALU_SRL,0.283765
2642110820,3283850577,ALU_SLL,0.30914400000000003
836234657,2117365884,ALU_COPY_B,0.268316
2775324813,4050159071,ALU_XOR,0.334217
2005343982,3917537258,ALU_SLTU,0.310064
1989676122,3821503060,ALU_SRL,0.229291
2984042930,2690157307,ALU_COPY_B,0.334593
2205885091,1209199282,ALU_AND,0.23413
147150491,2017965425,ALU_SLT,0.266876
4126843251,4005071404,ALU_SUB,0.270477
1034542785,3912434393,ALU_SUB,0.303115
1548843174,3318856601,ALU_SLT,0.296207
2170668066,2683570280,ALU_XXX,0.18998199999999998
135049017,2140285185,ALU_SUB,0.194573
1935846037,2683823808,ALU_SRL,0.19667300000000001
1180583352,332947719,ALU_COPY_B,0.311646
2082054121,2217430102,ALU_XOR,0.29842199999999997
2607698972,2304856879,ALU_SLL,0.343598
1354865574,3709987988,ALU_ADD,0.209893
2843376431,3079024213,ALU_COPY_B,0.327644
500126741,2136545562,ALU_SLTU,0.289804
986745528,2831353426,ALU_SUB,0.233002
50146621,3885082948,ALU_XOR,0.23274499999999998
1643392794,2081957097,ALU_XXX,0.277846
1341090552,3782896150,ALU_XXX,0.3426
2689814951,4185610497,ALU_OR,0.227056
383041454,1322523546,ALU_SUB,0.303899
4122739709,2603327248,ALU_SLL,0.235747
958273328,1336281561,ALU_SUB,0.27288
33487522,186917614,ALU_AND,0.274285
428310877,79885759,ALU_ADD,0.325992
1606069721,3487064198,ALU_SLTU,0.30940500000000004
1294648531,1931449230,ALU_XXX,0.315798
2184928763,1206910359,ALU_OR,0.382779
604999605,1785604180,ALU_ADD,0.21636599999999998
1804463764,750996347,ALU_XXX,0.368369
3341176130,2060340977,ALU_COPY_B,0.273452
3368102563,2542833493,ALU_SUB,0.266396
4239504398,742624976,ALU_AND,0.199654
3777627378,634565908,ALU_SLL,0.225705
2058408931,3674079583,ALU_SRA,0.36698600000000003
2268343675,743988276,ALU_XOR,0.245937
1816020030,2557406524,ALU_XOR,0.277599
193798359,4267360917,ALU_COPY_B,0.282308
4189426452,2123032920,ALU_ADD,0.224066
2654626517,1251403942,ALU_OR,0.288193
3332702397,2485577885,ALU_SUB,0.28549
2228907260,2867411174,ALU_XOR,0.287511
3894165570,2479392915,ALU_ADD,0.21739699999999998
2079735212,3923645397,ALU_SRL,0.356021
192561752,3764292885,ALU_SLT,0.28072600000000003
2618807781,3607192488,ALU_SLL,0.236214
1473480015,3967118553,ALU_SLT,0.320606
3043993900,2681395700,ALU_SLL,0.27009
2181296412,83781381,ALU_SLT,0.207709
1454730983,3125174266,ALU_OR,0.33716
1175482528,3953335937,ALU_COPY_B,0.18854100000000001
2467709746,135328047,ALU_SLT,0.302369
1301283755,3751707703,ALU_SUB,0.319824
2693956595,2265955211,ALU_AND,0.280457
3758670,3388747951,ALU_SRL,0.294635
2791223977,2266973708,ALU_SRA,0.232956
3181214761,2314488090,ALU_XOR,0.288261
458002177,2472866867,ALU_XXX,0.30638000000000004
2866373189,3950500114,ALU_SRL,0.25904299999999997
2156990734,413903923,ALU_SUB,0.226769
679333360,3051026130,ALU_XOR,0.293688
2074099929,1142125712,ALU_SLTU,0.176123
658857528,3317925841,ALU_AND,0.261993
3191797982,852605743,ALU_OR,0.395716
740131678,1255537185,ALU_SRL,0.226365
1761402960,2989419597,ALU_SUB,0.284534
3755962776,2234337143,ALU_SLTU,0.368259
219273791,2835545306,ALU_XXX,0.296771
1536862620,349919985,ALU_SLTU,0.287454
2589237692,3121213824,ALU_ADD,0.152586
2381431920,3400793803,ALU_ADD,0.31700700000000004
2636205860,2421047070,ALU_SRL,0.286615
3624674772,4195557590,ALU_AND,0.245403
3003710039,961474998,ALU_SLT,0.289918
524212952,1066302324,ALU_SLL,0.307471
2034552059,960769663,ALU_XXX,0.392799
2090578046,3624586976,ALU_SLT,0.195627
1666493111,4068631028,ALU_AND,0.231632
1352662689,2020863708,ALU_AND,0.276039
519932890,2254376583,ALU_AND,0.363074
2981994012,4000503853,ALU_SRL,0.311733
3944249585,1215632637,ALU_XXX,0.327496
3960680193,4089553075,ALU_XOR,0.265565
4005448813,306323960,ALU_XOR,0.245671
3754492510,572301324,ALU_SRL,0.2272
413471748,2423689113,ALU_OR,0.245485
1770451994,1711222695,ALU_OR,0.326893
2445226370,1854202220,ALU_AND,0.216138
3206272163,3016993701,ALU_SUB,0.304647
4208536963,2765202806,ALU_SUB,0.294496
3247921001,3295087658,ALU_ADD,0.248227
1328540252,1977781457,ALU_COPY_B,0.294977
2484947148,1753049534,ALU_SRA,0.275289
1927962902,40839390,ALU_AND,0.28872600000000004
1138301458,2222310493,ALU_COPY_B,0.284368
1622573866,3963295038,ALU_XXX,0.296486
3042899648,1677133191,ALU_SLL,0.351981
669694086,2692324802,ALU_SLTU,0.241298
3093444792,466830832,ALU_SUB,0.190591
2483398668,3470215180,ALU_SLTU,0.18138
1251918882,2391770180,ALU_SLTU,0.212191
3697141515,2854313379,ALU_XOR,0.294156
637557159,723139456,ALU_ADD,0.134527
3757063260,2433553420,ALU_SRA,0.25026
2482831145,4285978304,ALU_SRA,0.23084000000000002
762005440,360779800,ALU_SRA,0.20512
793496336,2861943245,ALU_OR,0.31235999999999997
3817748296,1755901470,ALU_XOR,0.296204
1067120669,104618286,ALU_XOR,0.306786
313905156,1967984561,ALU_SLL,0.235925
3919032102,629873179,ALU_SLT,0.347688
2698212131,3288721984,ALU_SLT,0.15652
1212929378,3478647416,ALU_AND,0.232816
2997036492,2432150810,ALU_SRA,0.271091
1072802777,2147002480,ALU_SLTU,0.264258
56072855,1685608273,ALU_SRA,0.261922
1304628773,3230070903,ALU_OR,0.328575
3703470726,1327652032,ALU_SUB,0.191829
3065878110,580297947,ALU_SRL,0.366227
468416406,1748835300,ALU_SLL,0.273898
3038901317,1638778624,ALU_ADD,0.149454
2153731967,1634357427,ALU_SRA,0.304408
267927950,1755166449,ALU_COPY_B,0.25695500000000004
1919024152,77922066,ALU_XOR,0.255656
1214798302,932847174,ALU_SLTU,0.268217
3103047874,1842437827,ALU_SRL,0.27665500000000004
491774363,2453221420,ALU_XXX,0.25587
496123477,825219925,ALU_SRA,0.303935
2405005579,1737401600,ALU_SUB,0.170514
2804417388,3048181935,ALU_AND,0.316573
1323530556,3199620801,ALU_SRL,0.26971799999999996
1604277765,3294631714,ALU_SLT,0.230504
4188705055,3122295509,ALU_SLT,0.297171
3473351203,1687591584,ALU_SUB,0.149707
2525726247,4029052264,ALU_SLTU,0.197667
3931149896,3595421803,ALU_SRA,0.29227800000000004
1024451276,2813452624,ALU_SLL,0.22254000000000002
2679822800,4028250488,ALU_COPY_B,0.259853
3613318594,3339871622,ALU_ADD,0.28255399999999997
3232356138,1648597706,ALU_SLL,0.257925
4206740571,1772136977,ALU_XXX,0.293951
3173670094,1914799544,ALU_SRA,0.236973
2228068380,1204342878,ALU_SLL,0.268826
3144745609,3344942417,ALU_XXX,0.265402
3520042888,2637802864,ALU_AND,0.20809
3230884557,3801999437,ALU_XOR,0.270007
3220618800,255796172,ALU_SUB,0.290033
1385912788,3030858755,ALU_SLTU,0.300592
850508312,2794486684,ALU_XOR,0.242842
420162906,552627584,ALU_SUB,0.15676199999999998
1906400145,3715793266,ALU_SUB,0.248008
2313679887,4276167248,ALU_OR,0.223799
3940566670,3988669592,ALU_SRL,0.23509000000000002
1741065869,3235809422,ALU_COPY_B,0.296881
3446874738,4004973252,ALU_COPY_B,0.236353
369135737,1754494571,ALU_SRA,0.253407
641833595,2783515288,ALU_SLTU,0.223003
114992164,1698580228,ALU_SRL,0.204487
3098386746,2866934372,ALU_XOR,0.21354
491398780,3217251380,ALU_AND,0.245013
2936422908,2359812782,ALU_SUB,0.290523
2229566794,1953511494,ALU_SLL,0.269241
1132835672,4021062911,ALU_SLL,0.35681199999999996
1102649772,850863852,ALU_XXX,0.257784
1293270552,727344867,ALU_SLL,0.29664
697856439,135853444,ALU_SRL,0.213481
2895066535,3584957263,ALU_COPY_B,0.36481399999999997
3063787362,589027869,ALU_SUB,0.332047
4198010870,2921654065,ALU_AND,0.28753
2302570564,3436642604,ALU_AND,0.214884
3977083562,190127030,ALU_OR,0.299118
3167125818,3544533066,ALU_SLTU,0.25113800000000003
2295947362,1461509945,ALU_ADD,0.24645799999999998
2766829494,1321769979,ALU_ADD,0.36033
881644327,3589758682,ALU_SLL,0.295231
3550364464,2566680540,ALU_SUB,0.253187
1243686690,2881780159,ALU_SRL,0.32261999999999996
3474360868,990777132,ALU_AND,0.23218000000000005
470445028,3445151680,ALU_SRA,0.171511
448030076,1949579625,ALU_SLL,0.307976
2127255348,3340244255,ALU_OR,0.380753
2899101081,3821176821,ALU_XOR,0.292117
