input,switching_power
967279695,0.0206236
3062505408,0.0148096
542915216,0.0159572
1689955432,0.0182514
213319796,0.0171318
960384640,0.0130537
2818568708,0.017056599999999998
2347996034,0.0184804
3272600228,0.014616399999999996
3297184470,0.0163169
2279324731,0.0196058
4188280738,0.0140332
286855093,0.014427700000000003
2750746985,0.0201797
3040755080,0.012805500000000001
1842439454,0.0165799
845913644,0.0161482
2645473076,0.0185924
781970926,0.0167809
3479922771,0.0204117
1731786579,0.0205103
4011593638,0.0154256
341144015,0.0128784
1339996342,0.019775900000000003
837899146,0.0172792
1206714466,0.0159149
2214635089,0.0159595
3980879756,0.0196091
2376011847,0.0172192
709721278,0.0151514
2652909433,0.0172028
3898583180,0.015463299999999998
710416809,0.0139304
131704041,0.0112779
34387028,0.013299200000000002
2002920400,0.00901575
1427887779,0.0204024
3987727895,0.0223573
2164480332,0.014441999999999997
2289086964,0.0152067
1763922722,0.020144
2981019159,0.013688399999999998
553138020,0.012581100000000001
2453140072,0.0130304
3346519997,0.0211455
1079656467,0.0196657
4041643984,0.0159152
1410506824,0.0124175
1955705314,0.018829
2081517147,0.015956
3559180151,0.014779599999999999
3621225321,0.0169185
2053966617,0.0196513
3525344603,0.0201666
661330521,0.0145722
1508718703,0.0171992
4130212337,0.0157876
3416255742,0.0195313
179479081,0.015902
3738240844,0.0167543
4099829147,0.016740900000000003
3742307635,0.0202786
319880816,0.012899100000000002
3262279859,0.0193981
1863230008,0.0130924
1390853409,0.016747799999999997
1650237704,0.0189387
2005180601,0.0102619
2104057705,0.0165279
2041808413,0.0119369
1269478709,0.020236
3300827940,0.0139164
3363487801,0.0193427
1240409172,0.0115962
4237483756,0.021152
3665016654,0.0176243
1440247367,0.0177855
557890115,0.0159596
3436145877,0.019722299999999998
2725837763,0.0225506
4060350103,0.012886400000000001
1973534686,0.0211632
2901814644,0.013908000000000002
603056667,0.0156755
2022769252,0.016201300000000002
2319278857,0.0191271
3650222421,0.0151536
1268298684,0.016371899999999998
3006335769,0.0182244
1404145282,0.0135607
3776505631,0.0203773
3396621325,0.019887900000000003
3004413147,0.014488
2258033963,0.0169965
1452906046,0.014295600000000004
3970314014,0.0157313
4114443829,0.0161426
1201759841,0.0148694
4051511698,0.014180000000000003
3460818407,0.0162379
106684200,0.0109079
2958707786,0.02079
670643484,0.0163925
3065913559,0.018283
2854599019,0.0170862
3028810899,0.0120756
672544744,0.019044099999999998
3293083687,0.018812400000000003
826430255,0.013909399999999999
215196976,0.0159638
3364488456,0.018379
3002829535,0.0145067
3824674742,0.020249400000000004
3820774158,0.017021599999999998
1616762889,0.018462
1443450155,0.0153636
3031789281,0.016211600000000003
1133710490,0.0137654
2755993405,0.0216572
178980364,0.0143501
2733685271,0.0191517
758084996,0.015608600000000004
1112106942,0.0125594
3162653521,0.0186423
3106512489,0.015522200000000003
4157348203,0.0188987
851270299,0.0141591
1374681611,0.017583099999999997
2791605961,0.0170328
1496485251,0.0163932
1167820167,0.0158793
4244517294,0.0177608
2590564161,0.015519899999999996
4280905649,0.014618700000000004
1247716449,0.0193747
3949228720,0.017274900000000003
4099336850,0.015523599999999999
2950146075,0.0143723
2022903406,0.013911700000000004
3326221356,0.0181817
3310907374,0.016348500000000002
1610737339,0.019024400000000004
2098047386,0.0157076
3162780598,0.0165676
650391436,0.0151982
1957924408,0.0187054
1270981052,0.0128215
1556375626,0.0217934
4007404651,0.0126441
2365831262,0.0172591
1939871155,0.0181628
3324354512,0.019343
3148273913,0.0194217
2466832898,0.0168092
2667006150,0.013435399999999998
37623842,0.015519
4182547523,0.018896400000000004
3484093190,0.013742
453196165,0.0164225
2313018107,0.0149683
4196410530,0.013319999999999999
1443525134,0.016948500000000002
3902921346,0.016482499999999997
4204500533,0.0127831
1700020375,0.011182600000000001
565154185,0.0165145
3324393525,0.020766200000000002
183990298,0.0129781
3411396011,0.015087200000000004
1577802334,0.0180185
2937540221,0.0170285
3666305861,0.017321400000000004
2629173254,0.0185368
980902874,0.0112133
3513837543,0.0210336
3365976805,0.0221188
3375294719,0.0226518
3176802092,0.0141791
4218060216,0.0124928
1324055316,0.016956400000000003
3013807782,0.0161506
3939350579,0.0196053
149568088,0.013278799999999999
4001044695,0.0116518
3246374974,0.020447299999999998
2505881582,0.0147494
3429653527,0.0216772
2747426123,0.0199087
321419720,0.0141061
2389306543,0.0178201
3641747032,0.0183238
3351217662,0.018811
3098559839,0.0176068
3471331464,0.0188457
2368998010,0.014238999999999996
3829216416,0.017371099999999997
580453551,0.014449000000000004
100697478,0.0127828
988128787,0.016543000000000002
958749064,0.015972999999999998
1043761834,0.0158973
3220297686,0.0179274
474352405,0.0181308
3155366311,0.0195449
3496328295,0.0187877
2077685474,0.0186621
2701983370,0.015064
3023165538,0.0165745
4219720562,0.016125999999999998
3974772796,0.0246518
1305323083,0.015167600000000003
3924729164,0.0188044
475542946,0.018572400000000003
3853023588,0.0169942
701368225,0.0150793
2100847984,0.013829499999999998
1677652028,0.0184778
2174986596,0.0192613
4137186119,0.0175655
2120306664,0.013492
524539070,0.0133037
3389838222,0.0174879
4289836887,0.0186841
664113024,0.01334
1984141686,0.0158792
636247823,0.0182127
3520000008,0.0080458
3138018629,0.0150459
965694539,0.01883
1686449141,0.0158792
1403965982,0.0167655
1026429731,0.015612
1417424784,0.0183158
286394943,0.017108500000000002
2972079025,0.0173916
309410264,0.0113512
3137013847,0.0182008
3609463352,0.0181253
2234155695,0.018539
2829883843,0.0164886
2200044759,0.0127785
3947147444,0.020461700000000003
2887814552,0.016615
2851339305,0.0190443
3063470864,0.016089600000000003
2876328606,0.0193367
1766367325,0.0227881
2261201640,0.0118668
2723226600,0.0171215
3522402871,0.0142334
1349988408,0.016621900000000002
3166802177,0.0161502
845547520,0.0161616
3477194611,0.0202773
993824234,0.0156676
1022552542,0.0149427
3571428957,0.0204094
969983560,0.016041899999999998
207520376,0.0140284
4181211612,0.013527100000000002
1396118149,0.0157562
1683912114,0.0156729
4229976878,0.0186841
3487266397,0.021690200000000003
3860971771,0.0180251
2138357804,0.0185168
1603245645,0.0168774
2635432322,0.018981
1420059294,0.012933799999999999
2419883156,0.0160136
378266432,0.0173102
1773000150,0.0117376
137943590,0.0163462
2175934626,0.0202606
3293989170,0.016368200000000003
1639065397,0.019293
2537271438,0.019603400000000003
2651073324,0.0179488
2758204186,0.0160469
1994203676,0.0166888
3084296259,0.0162059
3681706118,0.0160536
3735014948,0.0178345
1813733148,0.0173592
3843943210,0.016666900000000002
3412596537,0.0203373
2086731606,0.0174111
3941023272,0.0151383
3441620424,0.015109299999999999
3993872037,0.0197847
1003467672,0.0153846
2240838031,0.0116516
2602244873,0.0148793
2371489631,0.0180028
2049753122,0.0170285
475486238,0.0166729
1956758537,0.0218455
3512863742,0.0191517
3739512985,0.0209369
993219553,0.017365099999999998
126244048,0.0119545
3883330401,0.015944200000000002
1765194961,0.0184657
1922520966,0.0155776
700085803,0.0114266
3782104629,0.0168552
4112877896,0.0180902
2179411218,0.0158393
3179010846,0.0145477
3678721596,0.0209653
2250679482,0.017386900000000004
3715508590,0.0160563
2056944593,0.0175824
225188987,0.0156474
1132808585,0.0143144
2455223358,0.0180585
1423209750,0.0145434
2317957338,0.0210266
20782711,0.0127606
2841284358,0.01501
4255405471,0.0157986
1671742143,0.0187487
237496674,0.0184981
2917676330,0.0193827
494922826,0.0155886
1066697107,0.0188663
1933150727,0.0191011
2436957504,0.021059900000000003
477270157,0.018512599999999997
4043632053,0.015196200000000003
54117630,0.012536499999999999
2505483525,0.0173715
3473289080,0.0157866
1595360089,0.0157955
3241206572,0.0151536
2451439948,0.0177155
3403850745,0.0167812
4268460145,0.0152633
198716076,0.014468700000000001
2591037808,0.016549900000000003
3285561254,0.017542099999999998
1047363179,0.017417099999999998
3650590022,0.013841999999999998
3320651437,0.0179488
3802080738,0.0120146
3761053563,0.0194663
2936526953,0.0202285
2033556820,0.0154269
1975012447,0.0175812
1270941663,0.0165145
1063480522,0.0134721
1776023140,0.015731000000000002
1777059268,0.0195291
3484237028,0.0167543
2534027464,0.0172305
2896311150,0.0138027
1267630411,0.0165322
2108046349,0.0133777
4128062244,0.0135394
701720216,0.0136808
4272414570,0.0158906
1200140974,0.0100113
3367237631,0.0219668
1604619262,0.014543
1428159688,0.0160112
3972646273,0.0207002
3612901072,0.012751799999999999
1265476588,0.0193557
1852816858,0.014726699999999999
1228008408,0.0106524
3120295693,0.0165768
4268030562,0.0139094
1116661698,0.0157125
4129766337,0.0212529
2818404553,0.014421999999999999
521823410,0.0126485
3343513533,0.0204255
4037847611,0.0182271
3905323497,0.019271
773837050,0.0168956
1498058031,0.0120179
273728505,0.0190708
2464647125,0.0191227
2005591479,0.0143547
3316490131,0.015087200000000004
3740098132,0.014446700000000003
2637432323,0.020875900000000003
1777780372,0.0206181
1461148665,0.0159735
3343388929,0.0195783
1445666594,0.018953900000000003
1751210799,0.016858599999999998
57972877,0.018381599999999998
72305015,0.0125202
362110754,0.0141237
1571577989,0.0224795
1502646842,0.014978
4162905102,0.0146196
1757962409,0.021232900000000002
515922447,0.017026200000000002
3188567519,0.019858700000000003
1917887711,0.019242500000000003
2671011291,0.013646100000000001
449412677,0.0166199
1690595877,0.0182738
4261571393,0.0190963
3900992524,0.0156003
747140202,0.0150127
4218322972,0.015724000000000002
719178844,0.016487599999999998
3603559530,0.0172297
3979357516,0.0240904
2345948331,0.017812099999999997
4132354208,0.017006200000000003
3516530245,0.017571400000000004
279833168,0.0165523
3026548675,0.017218099999999997
4184859533,0.017713099999999996
1276205031,0.013836099999999999
1282973731,0.0187865
3331029737,0.0195407
2080215290,0.009875700000000001
3175469680,0.0186757
1981050421,0.0116772
2784539041,0.016931900000000003
1677131776,0.0211796
3355167352,0.0210512
139253922,0.0165592
2569936219,0.0201319
3569386340,0.0186436
4058012325,0.0135487
234886748,0.0162933
281575406,0.016947200000000003
3539590018,0.016215200000000003
38063040,0.00887169
1109947844,0.015783000000000002
4029066197,0.015287899999999997
3236375336,0.0223144
3590126122,0.0152369
3564982745,0.020677900000000003
3219925360,0.0165592
1319711752,0.0180085
1578295808,0.0180359
2944914466,0.0174035
3399938527,0.0220858
67233720,0.0159233
155898782,0.0165476
2449805081,0.0128371
4009976494,0.0162782
2630803244,0.013911700000000004
2296066333,0.017761000000000002
471976639,0.0195713
2832352609,0.0185024
2054359662,0.017297099999999996
1548323093,0.0160386
1365786942,0.0198786
2711745688,0.0190871
2431622567,0.0186311
3828710506,0.0165676
1608823701,0.01523
866122617,0.016508500000000002
2753373986,0.0232868
2600034325,0.013323699999999999
1403930993,0.0152619
3111082520,0.0114885
692415087,0.0153646
1187482462,0.0156594
4227534741,0.0199854
3016978702,0.0184625
4243142236,0.016408900000000004
2413917761,0.018731099999999997
2041572123,0.0157853
1357308619,0.0183727
4292728520,0.0164666
229020523,0.0121182
2999542959,0.0194793
1514055260,0.0132057
2271378287,0.020310400000000003
2150449861,0.013984700000000001
1137047474,0.0173482
1598455171,0.0166475
1613191837,0.016842799999999998
4225516633,0.018462299999999997
2091272355,0.016743200000000003
3783590428,0.018175099999999996
352824342,0.0155733
323007244,0.013492500000000001
2068989105,0.015384299999999997
938762313,0.018812400000000003
2707387823,0.0199688
2948742761,0.0188918
442922969,0.0156676
1491556333,0.01891
534246814,0.0160649
504449336,0.0153826
1744579469,0.02098
699597184,0.0185614
2157253940,0.0176435
3132225240,0.014947299999999997
3189969378,0.01868
1257151569,0.0183514
207921328,0.0141614
3139979102,0.019505
143449518,0.0156099
195208229,0.013072499999999999
1004304576,0.0122691
219309650,0.0124101
1537687316,0.0218678
4252998769,0.0196634
130949180,0.0114345
1489612226,0.016031200000000002
1714497079,0.017772200000000002
2143535051,0.0156956
1315854649,0.0179107
4213184629,0.0163955
1890213115,0.013879399999999998
3198614830,0.014428700000000001
314761359,0.017417099999999998
1885586783,0.018956099999999997
446357471,0.017616800000000002
3628489180,0.014865999999999999
3997379425,0.0234578
511973822,0.0162093
3745144990,0.0175991
1970436650,0.0161905
307441674,0.0151316
2802969199,0.015386600000000004
1118174257,0.0164886
1250703283,0.015255000000000001
1796863754,0.0211562
1630320750,0.0135934
4113236886,0.0170304
1440784223,0.0157963
1819986681,0.0160179
2650479964,0.018478099999999997
1358520279,0.0156543
2398511680,0.015140299999999999
3449603424,0.0172551
2621127964,0.0171969
2891302711,0.015309
2741082003,0.013640799999999998
1262933197,0.0187167
1705880134,0.013104499999999998
3265180140,0.0127494
1206318456,0.014543
2799229713,0.0213696
1062019146,0.0122354
611717248,0.0158793
2358454474,0.018011799999999998
1251008988,0.0117326
1084475132,0.0150714
2837640527,0.0192794
759507767,0.021271
3657025468,0.0182871
4120620925,0.0134721
2977022433,0.0184582
237739543,0.0208783
1265167473,0.0190173
262958125,0.015575299999999999
2355245613,0.0198789
1430137843,0.0165935
692481569,0.0157662
553663087,0.0182397
2656316132,0.017662999999999998
3341258877,0.0185168
2602301657,0.0150993
122596873,0.0155776
4116557593,0.0199943
2403813295,0.015136000000000004
1632616571,0.0172257
1233162605,0.017741999999999997
13596110,0.0120671
1735610537,0.019116400000000002
570615668,0.0159006
2473873485,0.021228599999999997
1983838299,0.0169539
2788977258,0.0204578
2826852567,0.0185875
685439326,0.0180264
204538105,0.0135487
730019104,0.0125212
2417493499,0.0190897
661732637,0.0194003
4168969340,0.0165921
3858919541,0.017511099999999998
3819326906,0.0187943
3866059842,0.0167418
213618042,0.0118492
1195038059,0.013537700000000001
4061194365,0.0158075
3080199727,0.0168599
4047875958,0.0185478
861391749,0.0169385
1474210065,0.0135831
2280644408,0.0141654
3168697399,0.0206869
57486643,0.016625499999999998
1878502411,0.0146894
3340144646,0.016550099999999998
3745405240,0.0162606
883405768,0.0147851
180216388,0.0117525
3420557097,0.0178678
4250385287,0.0174635
4224009673,0.014197
4094417828,0.015603
3315581859,0.0176078
3812017519,0.0162093
3480175224,0.0164113
3061451159,0.015084899999999997
2837629100,0.016569900000000002
1788940579,0.0167386
1458271511,0.016833900000000002
329008522,0.0120215
4079448230,0.014552100000000004
3943852097,0.0182718
3522083383,0.017093200000000003
1074001843,0.0116186
56254607,0.016719799999999996
2196103833,0.0151426
2282906637,0.0169282
2851863932,0.0170658
2360341509,0.016862099999999998
1637244935,0.0197223
3323325840,0.017093200000000003
385175268,0.016644299999999997
1597232340,0.0176458
530117583,0.0157179
3882195963,0.0179508
3771947100,0.0194761
2021283557,0.015840700000000003
1123435572,0.0172805
3978140714,0.0182095
1428310129,0.0132644
1357206036,0.0159995
2509688937,0.0177142
2122775767,0.0222973
3601513785,0.0181264
1708907257,0.017044
1182275227,0.0179782
3034074835,0.016166299999999998
2541926025,0.0159572
1408938582,0.014942700000000001
2832368941,0.017068200000000002
1140000760,0.00764284
1872748232,0.0177039
3531827118,0.0177942
3541842802,0.016007
1141426484,0.014916899999999999
3085925524,0.017277200000000003
3588636828,0.0182301
2759018707,0.0195291
2296277001,0.0176565
2390091108,0.0126375
1750237392,0.0187325
2944882014,0.0141478
1310644661,0.0144876
3819146873,0.016916099999999996
2254322807,0.0181482
1911848582,0.0147503
3782319970,0.0174548
1168253480,0.0146196
4061460194,0.0127227
3467885171,0.0180005
887149556,0.016756200000000002
215036297,0.015176
3814533262,0.0176235
4023398869,0.0161883
2249033154,0.015423599999999999
2851518726,0.017712799999999997
200877369,0.014906399999999997
2488345071,0.014422
2342986390,0.0163025
4274529508,0.0192371
1030918847,0.0136275
1578289732,0.0191248
3664469286,0.0198375
3072242157,0.0172149
865956293,0.0177387
1589041410,0.0123998
1237637556,0.0219645
2719459780,0.0188245
2328074872,0.0155664
1305162696,0.0160781
4178607607,0.0197554
4174135536,0.0193793
3906810205,0.013992700000000002
2514658064,0.0153399
1865533318,0.018965299999999997
1788077618,0.0184532
3373641121,0.0186613
933662317,0.0197326
2213061266,0.0143543
3983456226,0.0196113
2713441313,0.0185604
2507572332,0.0191675
2129612452,0.0153043
2428358179,0.0165276
4169091761,0.0159806
1940021423,0.0124988
872924142,0.0151291
50616208,0.0115228
914005359,0.0127721
4033714266,0.0173338
3255066473,0.0182173
1378596153,0.0195203
2716547562,0.0205213
139566079,0.015718799999999998
3670348880,0.0157076
3769119206,0.0194436
401062419,0.011272200000000001
1966662920,0.017148
3706279321,0.019461700000000002
2857747361,0.021496
1617068014,0.013947999999999999
63996232,0.0152559
3373523837,0.0224632
1008141709,0.012669499999999998
3450644603,0.0178877
2043851357,0.0170285
3401386881,0.014525299999999996
2511034008,0.0122112
111422094,0.010353
3708162647,0.0184801
2019931528,0.0151226
3942946731,0.019628
1049318986,0.015331200000000001
4040242028,0.0102687
3243372182,0.018712400000000004
2927868029,0.0168139
3383790490,0.0166892
301397700,0.0154683
932590001,0.0124868
3190375075,0.0169612
2571353058,0.0176435
2175316085,0.0172238
3360742930,0.0167069
3786520458,0.017290200000000002
3821057038,0.0141591
781565270,0.015077000000000004
727734215,0.0204451
3334600799,0.0176094
2546659558,0.0196066
359405864,0.0150773
4105147524,0.0163536
2265608339,0.0168385
3970462487,0.019566999999999998
4264615193,0.0174101
865187700,0.0159727
1066258515,0.016493200000000003
1813463917,0.0189054
2412124458,0.0141487
651782637,0.0184778
661453518,0.0167808
3720096849,0.0162282
736235552,0.019001
305073807,0.0159033
563821132,0.0143343
1077494260,0.0158187
2393344365,0.0201512
925470320,0.0142961
684390163,0.0142803
1339939117,0.020407599999999998
3037688470,0.0157076
4232332272,0.0172572
1963696854,0.0190006
2729759361,0.0210266
363290463,0.0157169
1638854234,0.0168305
3869339481,0.0191586
1090376354,0.0162695
1904497825,0.0171205
2677186315,0.0209653
2754263974,0.0201596
4231230305,0.0161352
1699989640,0.017016099999999996
2600437330,0.014315999999999999
2528392900,0.0159973
207880177,0.012663899999999999
93191183,0.0131994
1473380441,0.0159763
2993220153,0.0156589
1492354690,0.016244799999999997
331090819,0.0123925
1677393115,0.0215095
4147957479,0.02098
291242502,0.0142334
1699962438,0.0180804
839858053,0.0143157
3155013739,0.0181087
4213220499,0.014521000000000001
2861463980,0.0157862
2250611304,0.014716299999999996
1990355755,0.0193497
1011981784,0.013817099999999999
4022577078,0.0159684
901494708,0.014635399999999996
3048011355,0.0131137
1914383921,0.0165578
2405457192,0.0165056
2493227488,0.0183392
3291588510,0.0155576
201131250,0.00910003
199372923,0.018357400000000003
2647574574,0.0215293
2502009370,0.0105333
3944787525,0.022032200000000002
392170344,0.015446
1290076441,0.014027000000000001
2492182139,0.01519
3005943142,0.0144537
2414355410,0.0158009
2407636116,0.0177931
4167752383,0.0214262
1460924184,0.01429
1794365158,0.018903
1171640770,0.014676400000000001
2386507924,0.0181928
2490915587,0.0178321
4046973934,0.0187657
3756721881,0.0197044
485287034,0.0142645
3100031046,0.0096786
2110785020,0.0113309
1057859951,0.0170129
1938866156,0.017375400000000003
514658551,0.015517600000000001
128405207,0.0136385
2213228930,0.013853799999999998
1106588510,0.0126505
1256373304,0.020436199999999998
2241309399,0.015944200000000002
3222390870,0.013608799999999999
2944396964,0.019264
4072402538,0.014361099999999996
1796489183,0.0188087
3460622814,0.0157029
2556557825,0.0213849
1403940921,0.0133047
300800824,0.0073342
344001333,0.0123504
252331153,0.0154126
3781962188,0.0176208
749258775,0.019259400000000003
3934347712,0.0221335
1165994222,0.017010499999999998
2458331385,0.0185237
2217410289,0.014788399999999997
538572411,0.017026200000000002
3998680369,0.0175324
298157617,0.0184601
3973646377,0.0234954
608887817,0.015316399999999999
52646559,0.0156332
1395164996,0.0187366
781773143,0.0191908
3442263660,0.016702099999999998
2893948583,0.0186734
136598559,0.0172838
3997608942,0.0186191
843897405,0.0175579
152921951,0.013879399999999998
2077241632,0.017135900000000003
2619045825,0.0158606
1695457382,0.0203373
4248782027,0.0168417
3234960006,0.0156379
4266735114,0.01974
2001003549,0.010095999999999999
2293605705,0.0189044
2041866684,0.015186600000000001
3673824223,0.0198767
3298712197,0.0187865
1160301453,0.0126964
801274423,0.0139261
4005760779,0.0161096
2039657691,0.0183904
1848772559,0.0194101
3420187597,0.0180185
4061215016,0.0130524
38104390,0.00948101
508687196,0.0149037
2208943702,0.016469
1744099703,0.0191121
3439285767,0.0217493
849580333,0.0146977
2517965542,0.020049599999999997
2408611860,0.0111352
2581496482,0.0168305
3436805251,0.0159595
77908776,0.01672
1979233393,0.0209416
1761840125,0.015172299999999996
683359443,0.0181054
4025459315,0.017659099999999997
3850141767,0.0175812
74120972,0.0120559
1075309926,0.0167878
2300397718,0.017393900000000004
523543103,0.0170355
3525349170,0.0169388
3285553780,0.0189811
104506097,0.0113889
178407009,0.0138518
2539688228,0.0174065
616246761,0.0164532
3393169101,0.0180953
1950395662,0.0173804
373198462,0.0169342
2978135836,0.0189584
2580404673,0.014194700000000001
466173871,0.0164355
507140079,0.0113712
1710368616,0.0169738
562385809,0.0168185
1166556394,0.0188486
4104922780,0.0139261
2675290405,0.0182871
2584018844,0.013422799999999999
1080837823,0.0140648
1542175527,0.0201607
37650717,0.0178135
2816054843,0.014960299999999998
2558299258,0.0174832
689625201,0.0154986
4060689303,0.0155412
39647335,0.0176071
3026597225,0.0189044
2113474833,0.0175612
3811779158,0.0182525
1475160934,0.0167975
2293836969,0.019214
1502030199,0.0112435
2914338489,0.0177178
4011404746,0.0137917
1986813216,0.0165518
780216783,0.016071600000000002
1944439837,0.0189931
4233090818,0.0137974
781402870,0.0110567
503006141,0.00967627
1275275279,0.0202184
4166861515,0.0178494
374811412,0.0150737
2432271976,0.0185368
1320862897,0.0156673
1910724483,0.0159763
4103992610,0.0142803
458177744,0.0192938
4025107591,0.0141981
2473370330,0.0178725
2871782225,0.018318900000000003
1859767028,0.018363499999999998
1335402195,0.0156956
4205582722,0.016561000000000003
1954050073,0.012866399999999998
2372065750,0.0175059
325111054,0.0118705
2734401779,0.0183062
1973428725,0.0204094
1287272620,0.016753999999999998
1175491273,0.0177388
3532543265,0.0199579
1914261234,0.0151523
2353762919,0.0212975
3472817837,0.0204991
3095565556,0.0196359
2154094359,0.0162272
874278644,0.017665200000000002
320874407,0.016256
60165150,0.00959726
3795056395,0.0207072
4252104868,0.013519499999999999
3957240208,0.0173692
2408656747,0.019200400000000003
272620246,0.014634
405113934,0.013399000000000001
3582776572,0.0214793
562270405,0.0158963
2121636649,0.0175687
783536010,0.014834299999999996
1877838534,0.0194101
3812490314,0.015327
1525878672,0.0181502
1804683650,0.0132987
1626040643,0.0143156
588525253,0.0160893
2030582608,0.0135274
1692299108,0.016534200000000002
300922688,0.0119449
333499320,0.0166018
925191241,0.013879399999999998
309962833,0.015238299999999996
189130097,0.0121392
679155999,0.0191763
1388244770,0.0154144
1951659450,0.016325799999999998
1164341252,0.0152489
3333730871,0.0185507
409541083,0.0122515
1697924370,0.0177578
3305448343,0.0176638
4038759115,0.0178321
2651985420,0.0158606
4032787397,0.0203507
446352888,0.0156829
1569362852,0.017986099999999998
650533663,0.0172497
2006663668,0.0151945
2657201263,0.016760900000000002
1756689402,0.0192613
2107899798,0.0174456
153503326,0.0159888
3188553588,0.0180428
1835684399,0.0182537
290894116,0.0132811
2463872753,0.0208666
642199402,0.015247899999999997
2817491591,0.0167396
2818539399,0.0179508
2332519920,0.0165592
3512937579,0.0209369
33482305,0.014891
1858029710,0.0140624
2770084958,0.0157774
2167696327,0.0217912
4263541508,0.0178274
3854546601,0.018651
1127963866,0.018541
3903396680,0.0170611
4245438182,0.0163889
3177290158,0.017201599999999997
297909265,0.0163049
208117527,0.0148084
4038945357,0.0185571
3523371396,0.0210535
1794566995,0.021064199999999998
3100172883,0.0138208
2500766983,0.0172428
2089690413,0.014621
2341052666,0.0159772
3750151328,0.0172062
1117495670,0.0160749
2766766644,0.0224524
2355660286,0.017853
2307423840,0.0149807
2277908123,0.017638900000000002
1278957622,0.020045
1505797066,0.0178721
191895742,0.0161126
3093644298,0.0165878
1591417819,0.017545500000000002
1107421720,0.013852799999999998
3715960467,0.0197447
3952198604,0.0182537
1271398918,0.0176032
847978699,0.0189918
1697634858,0.019167
2566209494,0.016603200000000002
970450944,0.0144847
2396483212,0.0178874
1465070645,0.0162825
3027130208,0.014258100000000001
700809658,0.0112533
1707729077,0.0190332
179466034,0.0155732
1405498339,0.016130600000000002
1177104369,0.0171462
1732988433,0.018422499999999998
438429810,0.013180100000000002
3972859065,0.018790099999999997
795649624,0.0193017
1019715771,0.0164212
3305493900,0.0165995
1139546414,0.0176777
3086413023,0.014377
438231882,0.0141391
2293185928,0.0170482
1988341804,0.015378600000000001
3698194227,0.019246
109853459,0.014260299999999997
3099865847,0.0186168
438797649,0.019991
442014312,0.0124155
457389817,0.019165099999999997
1981722333,0.0177965
2758149520,0.0169296
3730169490,0.0162695
74967954,0.0178855
925947670,0.016607900000000002
1589273756,0.0209476
4248987494,0.0179105
388061666,0.013837
3204647136,0.0172548
484943257,0.0170396
3815201798,0.0153067
2594927593,0.020756999999999998
2957527681,0.0210419
2899392814,0.017676499999999998
1089705428,0.014347799999999997
284718765,0.017019299999999998
2790254591,0.017026200000000002
3084499745,0.018460400000000002
2339952106,0.0189677
653632259,0.0178377
2178371924,0.0190718
3093887681,0.017375799999999997
3567308051,0.0159819
2124554387,0.0189931
573819203,0.0175492
902403233,0.0124058
488591317,0.0168352
3238075311,0.0176458
914070981,0.0124245
1816045928,0.014426300000000001
4176410907,0.017789799999999998
421520615,0.0135664
506573170,0.0144913
1892045042,0.012551799999999998
666153591,0.0169784
3365712275,0.0201486
1201980377,0.0137241
1952997006,0.0182761
4082508901,0.0124552
2348628404,0.0166529
2703146010,0.0129761
3025465161,0.015616499999999997
3782449441,0.0181871
1368109207,0.0161326
2567317038,0.0185568
2903000668,0.010359899999999998
3942135951,0.0179921
1225506500,0.014181299999999999
3097564524,0.019475
127711364,0.0163403
1074922966,0.0168552
1567137785,0.022593799999999997
4147718058,0.015967
2534936387,0.021679499999999997
2113623055,0.0153336
873667635,0.020641200000000002
1226777047,0.0206357
1388968337,0.018864099999999998
1535721593,0.019788
595164167,0.0174125
1387421504,0.0175588
1605804719,0.015268
945932269,0.0171852
3636558755,0.022213099999999996
3018219919,0.015028299999999996
2017932464,0.0164136
3864933005,0.0181054
4248827184,0.016382
3955500697,0.0182197
660954025,0.0140483
1521651501,0.0160392
1838706209,0.0164732
2757258284,0.0200384
3294903802,0.016284899999999998
2865976044,0.0181138
519429598,0.0158429
342776100,0.0164536
2969884213,0.017694099999999997
2224063101,0.013816
2970016263,0.0150816
1156334720,0.0175114
784865196,0.0167739
2484036446,0.0159882
1357892675,0.0199553
1559762226,0.019973
1727270711,0.019374799999999998
339121807,0.016211600000000003
1260478329,0.0168552
266117969,0.016956099999999998
3146260700,0.0153846
2384605676,0.0171414
839803489,0.014603299999999996
1901291876,0.013706
199031653,0.014460299999999999
18417158,0.0117669
3209838586,0.0168208
4133198265,0.0170895
2768034286,0.0173102
2396060442,0.014735299999999996
1978690365,0.0182761
979989730,0.018006499999999998
44009097,0.00960872
1762980536,0.017391099999999996
4069816992,0.0156896
3798706861,0.0183658
1421886827,0.016101
1133533445,0.0190856
1675623788,0.0209653
603657643,0.018163
2465161637,0.018938299999999998
3130725953,0.0185484
3149173353,0.019983599999999997
8558304,0.0123045
3266435237,0.0207946
83632836,0.0143533
3023975888,0.0178898
533331199,0.017121099999999997
2325121783,0.0179875
792143873,0.0169342
1891875671,0.0171812
2790108259,0.0140648
2887133783,0.020126400000000003
1325057549,0.0185437
4083390788,0.01569
1830447365,0.0173138
735451022,0.015538
749659760,0.0185004
702181229,0.0128215
1864645490,0.0155486
3858249507,0.0197577
193169229,0.0159485
2131948583,0.0170895
719900553,0.0143794
2688742122,0.0166349
2083983159,0.0154656
535133116,0.0171364
3602431038,0.0134744
2024159373,0.0160386
4278789378,0.0197531
