operands_A,operands_B,opcode,switching_power
9.458383354594854e+17,2.5500032491919544e+18,ALU_OR,0.290429
6.623834285874271e+18,1.56608079024981e+19,ALU_SRA,0.324474
1.5155562251995783e+19,1.3494234450729857e+19,ALU_SRA,0.346436
2.918196726864615e+17,3.880821128456324e+18,ALU_COPY_B,0.305647
2.9084699682221844e+18,1.1371244219349832e+19,ALU_SRL,0.6802590000000001
4.838668622710887e+18,1.722244636720841e+19,ALU_ADD,0.502846
1.055005955723805e+19,4.649014136813636e+18,ALU_SRA,0.340718
9.509929647877644e+18,1.5320455911252156e+19,ALU_SLTU,0.323893
5.453681794748916e+18,2.500732674136275e+18,ALU_XOR,0.474548
1.2050489362492088e+19,2.302253985280942e+17,ALU_COPY_B,0.664
1.4233343262546035e+19,1.5889981896173871e+19,ALU_COPY_B,0.339639
6.994416009403324e+18,1.020207536846291e+19,ALU_ADD,0.35928000000000004
1.399955881843338e+19,9.656451409027174e+18,ALU_SLTU,0.605476
1.306638437338794e+19,1.8030672333436326e+19,ALU_SLTU,0.611404
7.388972272851787e+18,1.792724578849895e+19,ALU_SUB,0.349001
1.8257721539090047e+19,9.389772918743118e+18,ALU_SLTU,0.526989
1.6657044030186234e+19,1.513512961624778e+19,ALU_OR,0.417224
1.6515492691647142e+19,1.5870001152884668e+19,ALU_SLT,0.463031
3.6058453948567567e+18,1.8070104983905684e+18,ALU_SLTU,0.291824
1.3677673861695875e+19,7.353088453612771e+18,ALU_SLT,0.375316
2.5541233683137475e+18,1.7839233698116966e+19,ALU_ADD,0.500758
2.2032837453963177e+18,5.773645322496295e+18,ALU_XXX,0.5978760000000001
4.148281164725172e+18,1.489602953811328e+19,ALU_SRL,0.43776
1.3031616358334216e+19,1.802542049279379e+19,ALU_XOR,0.480995
1.3187749861265416e+19,8.606314052010172e+18,ALU_SRA,0.452041
1.4634276507404186e+19,1.5322602450534314e+19,ALU_SRL,0.5180600000000001
1.1448224284409143e+19,1.1158739574682474e+18,ALU_SUB,0.586595
1.6226274893992028e+19,1.1582983800659057e+19,ALU_OR,0.616946
7.525898924976433e+18,1.4776299673103518e+19,ALU_AND,0.555245
2.172488855622959e+18,7.293770623033569e+18,ALU_SRL,0.720403
1.1048018879520686e+19,4.049187294313749e+18,ALU_SLT,0.40837
7.849838256586757e+18,5.54751443040851e+18,ALU_SRA,0.674426
8.057220269340506e+18,1.6217362733835203e+19,ALU_SLT,0.383777
1.428963077076697e+18,9.027682818609744e+18,ALU_SUB,0.461643
1.591139746299117e+19,1.6104622049028063e+19,ALU_XOR,0.490785
7.023037071449679e+18,4.0943432325002143e+18,ALU_SLT,0.40224099999999996
1.0837672644408697e+19,8.2774095743463e+18,ALU_COPY_B,0.600874
1.0193112579863384e+19,6.79775955669963e+18,ALU_XOR,0.675339
1.1329297301749207e+19,1.4956973484082122e+17,ALU_OR,0.739843
2.139109567280742e+18,8.983824842596017e+18,ALU_SRA,0.281047
3.3660181582143616e+18,4.340901024687552e+18,ALU_XOR,0.412673
8.228241623906807e+18,1.7336451985746676e+19,ALU_COPY_B,0.32059099999999996
1.581847073984267e+19,5.718717640823768e+18,ALU_SLT,0.571925
1.224159442852936e+19,1.7195978976657316e+19,ALU_SLL,0.336584
1.4215781543130466e+19,1.4183667557664268e+19,ALU_XXX,0.5729609999999999
1.5993453136978029e+19,1.1733316360405821e+19,ALU_AND,0.288057
2.387917376409894e+18,1.5233270614387546e+19,ALU_SUB,0.468611
1.4245770420151806e+19,9.448020305358842e+18,ALU_SRA,0.27264099999999997
1.2634810253479987e+19,4.510800792732236e+18,ALU_SLL,0.683761
1.452580594377168e+19,1.4027230565375398e+17,ALU_SLTU,0.32350999999999996
2.2464153328795643e+18,6.626416201705488e+18,ALU_SLL,0.420836
1.1281395581222169e+19,1.1041001106781549e+19,ALU_SLT,0.320506
1.7296647980681853e+19,3.035576872337963e+18,ALU_ADD,0.317813
3.178125001570926e+18,3.4678095684344084e+18,ALU_COPY_B,0.55957
9.85304315637752e+17,1.655185436324761e+19,ALU_SLL,0.301969
4.256515245505616e+18,1.399577559506648e+19,ALU_OR,0.322062
1.4572710763248566e+19,1.477828454405287e+18,ALU_XOR,0.409323
1.775588590029177e+19,9.197659942808258e+18,ALU_SUB,0.535836
1.5188928775777014e+19,1.669327806055229e+18,ALU_SRA,0.283916
1.654302601178601e+19,4.432811653520801e+18,ALU_SRL,0.36639499999999997
1.1895997960648356e+19,6.604292389895024e+18,ALU_AND,0.334009
1.0390318143050371e+19,1.6795415942411604e+19,ALU_SUB,0.250986
1.4237127146309868e+18,1.138543565354855e+19,ALU_XXX,0.424543
3.8011209743927153e+18,6.439589544055557e+18,ALU_SRL,0.297221
8.501383559117182e+18,1.2663085693127027e+19,ALU_SRL,0.30348400000000003
1.1642625310412558e+19,1.696906082653439e+19,ALU_XXX,0.48426400000000003
1.7300141420429517e+19,1.4164448720230177e+19,ALU_SLL,0.46138
8.17149455489326e+18,8.27485793047694e+18,ALU_ADD,0.362621
4.94612509464003e+17,9.343062801742113e+18,ALU_SLTU,0.522155
1.6964027986391773e+19,1.200331228869254e+19,ALU_XOR,0.296093
1.4257359298189722e+19,9.688805109877185e+18,ALU_COPY_B,0.387637
4.230080827111212e+18,8.245883358169933e+18,ALU_SRL,0.602403
1.7591076232916765e+19,2.5678678118443515e+18,ALU_SLT,0.481878
7.123357377977503e+18,1.5037710408795482e+19,ALU_SLL,0.407591
1.7637190164423954e+19,1.6302178450283106e+19,ALU_SLT,0.265746
8.502437748718338e+18,1.0570303454233032e+18,ALU_SRL,0.540988
1.4346542063978455e+19,1.27547789354184e+19,ALU_SLL,0.50397
2.317670304367337e+18,1.7183346637639338e+19,ALU_SLL,0.692995
1.3458953382285689e+19,1.5218576936633827e+19,ALU_AND,0.6934140000000001
1.6578130620709888e+19,7.032197151560031e+18,ALU_ADD,0.500444
4.387659865749492e+18,5.838222839601965e+18,ALU_XXX,0.656343
8.700001578023066e+16,6.838097534600636e+18,ALU_AND,0.508105
5.632821082215773e+18,8.348577784977578e+18,ALU_XOR,0.268039
3.1161110572488074e+18,3.021439567262977e+18,ALU_OR,0.34376799999999996
3.2456121863667927e+18,1.5024259455571005e+19,ALU_ADD,0.306587
1.281753238625865e+19,5.810020558023477e+18,ALU_ADD,0.469479
5.954701690940952e+18,4.5878354800976e+18,ALU_SLTU,0.43891
3.232706050536485e+18,9.52326232211652e+18,ALU_SLT,0.443142
1.625069403156582e+18,2.4321764868858583e+18,ALU_SUB,0.323641
1.684911255864369e+19,1.029256124465729e+19,ALU_XXX,0.313691
1.5222125423644115e+19,9.46618314643622e+18,ALU_ADD,0.272438
2.5561375576126342e+17,6.391812687815634e+18,ALU_ADD,0.323787
4.931616466352606e+18,1.6100382875798458e+19,ALU_SLT,0.368147
9.351661107318227e+18,1.5650994560485486e+18,ALU_SLT,0.719954
1.3288987019037254e+19,1.5032195116957823e+19,ALU_ADD,0.330751
1.5765463781527943e+19,6.608580989125185e+17,ALU_XXX,0.621676
1.4606383547938419e+19,1.0206573447781986e+19,ALU_XXX,0.5224310000000001
1.0155329239947667e+19,5.000028753335028e+18,ALU_XXX,0.381204
1.5541113293414685e+19,2.606012716215353e+18,ALU_OR,0.312508
4.3499761467942497e+18,5.0602891227262e+18,ALU_SRA,0.416127
9.850975668931764e+18,1.821795664384488e+19,ALU_SRA,0.425239
7.176495831660688e+18,1.148710072607404e+19,ALU_SRA,0.6613680000000001
5.618239395688075e+18,9.733195189218302e+18,ALU_ADD,0.702116
1.1261233406704982e+19,2.0557759229032712e+18,ALU_OR,0.35725100000000004
6.046625747610083e+18,8.889606305816949e+18,ALU_SLL,0.401731
9.746114144710244e+17,3.663290528059992e+18,ALU_ADD,0.5191640000000001
1.5067745177342417e+19,1.7844887200419566e+19,ALU_SUB,0.296947
1.2799276746275602e+19,1.5237423856067668e+19,ALU_OR,0.427727
1.539068357073081e+19,1.2740821201195231e+19,ALU_ADD,0.309967
1.68986022900484e+19,8.447692046524034e+18,ALU_SRA,0.247259
1.54499173353937e+19,3.82368697964791e+18,ALU_COPY_B,0.692344
1.7883597061820486e+19,4.4261572641520655e+18,ALU_SRA,0.553089
5.030939285280384e+18,7.102274643091113e+18,ALU_COPY_B,0.719812
9.05955283238804e+18,8.836448202636709e+18,ALU_AND,0.271731
6.655878415961951e+18,6.076221433517535e+18,ALU_SUB,0.380979
1.8859922956100247e+18,1.0853996844939571e+17,ALU_ADD,0.363962
1.5821076634057245e+19,6.277814525508361e+18,ALU_COPY_B,0.378847
5.61193850905156e+18,6.179119762739672e+18,ALU_SLTU,0.339883
7.292035863185135e+18,1.1136369198959534e+19,ALU_XXX,0.561028
4.193232265640513e+18,1.6307854303360633e+19,ALU_SLTU,0.370323
2849200834399358.0,1.838681447475872e+19,ALU_SLTU,0.370265
3.26654371318142e+18,1.074657869886303e+19,ALU_SUB,0.281825
1.1688537930637922e+19,1.7151612439859235e+19,ALU_XOR,0.432176
7.337484052610967e+18,4.340216846067668e+18,ALU_SLL,0.6294109999999999
1.7891933990750358e+19,3.913976802625788e+18,ALU_XOR,0.390152
8.977640445834911e+18,1.163176192516018e+19,ALU_SLTU,0.45852600000000004
1.8425916917105408e+18,1.4579801076473274e+19,ALU_SUB,0.601404
1.2554962500758936e+19,3.291846792183894e+18,ALU_ADD,0.268337
1.3027690976727073e+19,1.2509047800975856e+19,ALU_XOR,0.317427
6.917712009399922e+18,1.632793315408568e+19,ALU_ADD,0.609654
4.3921401359322527e+18,2.987077781570002e+18,ALU_ADD,0.5250199999999999
2.5532733571108526e+18,1.097307869245043e+19,ALU_SRA,0.328338
1.7963519430297078e+19,1.6916495985369166e+19,ALU_XOR,0.412849
2.502670616996104e+18,9.937200034856e+18,ALU_SLL,0.48337299999999994
1.1211765272585198e+19,1.3851566031913505e+19,ALU_AND,0.580485
8.054365607644377e+18,5.580576082419259e+18,ALU_COPY_B,0.477602
2.3658480539173105e+18,5.497695857164667e+18,ALU_SLT,0.366112
3.5050816803078333e+18,6.549888328803512e+18,ALU_SLTU,0.527378
1.7083488228298748e+19,1.7391320236422285e+19,ALU_SRA,0.27662800000000004
6.347488067222908e+18,1.2623320205239292e+19,ALU_SLTU,0.341156
6.437205545329156e+18,1.7451788983482393e+19,ALU_SRA,0.343238
1.7260013755536726e+19,2.8754233737286963e+18,ALU_SRL,0.335335
1.5569127138335052e+19,3.560886616176732e+18,ALU_SUB,0.7019770000000001
8.12132059661221e+18,1.5230247256123827e+18,ALU_SRL,0.4558680000000001
9.948768219244591e+18,1.558452035222795e+19,ALU_SLL,0.301288
1.5262797415792413e+19,5.8109763617665e+18,ALU_SUB,0.33045599999999997
3.0280549026898985e+18,1.48883020373589e+19,ALU_SRA,0.244317
1.7953510882154525e+19,2.2456544753742592e+18,ALU_XOR,0.6360819999999999
9.030292938636806e+18,7.472641269348105e+18,ALU_AND,0.363459
1.5095422577471922e+19,2.2697228979060204e+18,ALU_SRL,0.364148
1.0265163973081805e+19,4.563614381382767e+18,ALU_COPY_B,0.29780700000000004
4.47772198165478e+17,1.3060205256739043e+19,ALU_SLT,0.3189
1.2758398190267728e+19,7.668985308253613e+18,ALU_SLTU,0.496036
1.1742029225381005e+19,1.5835992031727872e+19,ALU_SLTU,0.412343
6.444968716818073e+18,1.0170616218528995e+19,ALU_SLT,0.577387
5.296861097949798e+18,3.923696819985442e+18,ALU_SUB,0.406305
1.2063465304789127e+19,1.4217588177279222e+19,ALU_SRA,0.594713
5.990741497531566e+18,4.220508719461491e+18,ALU_SLL,0.6317119999999999
6.981904383622949e+18,1.541820727718468e+19,ALU_COPY_B,0.389624
1.7288421491721564e+19,1.841780495716144e+19,ALU_ADD,0.659985
1.813069963570167e+19,1.8397397591024287e+18,ALU_SLT,0.2442010000000001
1.050068377124951e+19,1.3248285705616904e+18,ALU_SLL,0.26921999999999996
7.303793687303319e+18,1.416020781633363e+18,ALU_SLT,0.315445
1.7134973550270806e+19,1.4149833219293546e+19,ALU_SRL,0.4198560000000001
9.552102636850135e+18,1.4646018405083556e+19,ALU_ADD,0.371876
5.913328757276534e+16,5.124558646952058e+18,ALU_XOR,0.277652
1.83404147495962e+18,1.2595334822770688e+18,ALU_OR,0.369921
9.66525780155121e+18,1.2313327965423524e+18,ALU_SLT,0.315102
2.770626483421645e+16,6.528395174371615e+18,ALU_SLTU,0.357108
1.072895270838137e+19,1.51237448450868e+19,ALU_SRL,0.69005
5.35912516363661e+18,1.4724627632514271e+19,ALU_XOR,0.258403
6.391689103422783e+18,1.263766846629892e+19,ALU_OR,0.44753000000000004
5.348720501064968e+18,2.966681542457735e+18,ALU_COPY_B,0.579621
9.403635481673871e+18,7.241313423689353e+18,ALU_COPY_B,0.545948
9.986068105209348e+18,8.272847486138976e+18,ALU_SRL,0.45291
1.8419154183356826e+19,7.417016296220217e+18,ALU_SLTU,0.25232899999999997
1.7583691932769196e+18,9.943006750757251e+18,ALU_SLTU,0.29027
1.8015779056236605e+19,9.47640497850915e+18,ALU_COPY_B,0.599831
1.0307566460034696e+18,6.791175647956353e+17,ALU_SLT,0.387554
4.3897137734133824e+17,2.633531604313517e+18,ALU_XXX,0.408704
1.5955335784501088e+19,1.4896847328551793e+19,ALU_SLL,0.454334
1.64480017745899e+19,4.955706744201392e+18,ALU_SRA,0.429321
1.811065895727408e+19,4.757437648388186e+18,ALU_AND,0.260438
9.11427680305577e+18,1.0843393235131046e+19,ALU_XXX,0.423237
8.359622786413368e+18,1.2863190171071894e+19,ALU_ADD,0.34418200000000004
1.580992423818755e+19,1.328993293493008e+19,ALU_SLT,0.41280100000000003
1.374965012714865e+19,6.708822881010416e+18,ALU_XXX,0.307799
1.702828436648403e+19,2.2464114560783657e+18,ALU_AND,0.380263
1.8096424543798185e+18,7.205288451231579e+18,ALU_SRA,0.430453
9.371571878888307e+18,1.083616787097781e+19,ALU_AND,0.44723
1.8553695017746647e+18,6.888953696637247e+17,ALU_XOR,0.308954
1.813172316531124e+18,1.5431842063717997e+19,ALU_COPY_B,0.447937
1.05410508082235e+19,4.6643651113902e+18,ALU_XOR,0.253967
9.528629593981123e+18,3.579303074527108e+16,ALU_SLTU,0.425937
1.16655887833298e+19,1.1614205054254322e+19,ALU_SLTU,0.281627
1.487719799320137e+19,1.7760567703998502e+18,ALU_SUB,0.429479
3.2829631426076227e+18,1.3328798414708484e+19,ALU_SLT,0.523612
1.2034792833178206e+19,7.54438598291541e+18,ALU_SLTU,0.391253
4.969237823628887e+18,1.7673129924119648e+19,ALU_SRA,0.59919
6.837121554381734e+18,7.154103008310183e+18,ALU_SRL,0.373612
1.7661471130392558e+18,1.7904853861943237e+18,ALU_SUB,0.344454
1.644137710081137e+19,6.899524850285e+18,ALU_SRL,0.567044
1.2154864846953787e+18,4.019194283197423e+18,ALU_XXX,0.600187
1.7236752619715654e+19,7.665338651757466e+18,ALU_AND,0.484307
1.1109820764405903e+19,1.4762715465742324e+19,ALU_AND,0.356894
1.5673399659202025e+18,6.087626162956451e+18,ALU_AND,0.38903899999999997
9.510018720255785e+18,6.385721062516047e+18,ALU_SRA,0.515517
1.2562503338465745e+19,9.905585216669231e+18,ALU_SRL,0.27389
1.303872397217996e+19,5.750341757661129e+18,ALU_COPY_B,0.679929
1.190833446317205e+19,2.7556492778057155e+18,ALU_SUB,0.48062
1.4342194318202885e+18,1.2540195331610924e+18,ALU_XXX,0.31502600000000003
1.4888114382474617e+19,3.8745090431986586e+18,ALU_SUB,0.346194
1.065969111594123e+19,1.3581165704551549e+19,ALU_ADD,0.710117
1.6392173168434973e+19,1.730204849116175e+19,ALU_XOR,0.659373
7.310452731649614e+17,1.638807772760022e+18,ALU_SUB,0.389554
1.5259386804568263e+19,3.4577826235573903e+18,ALU_XXX,0.355496
1.5996741755856583e+19,9.30386738664384e+18,ALU_SRA,0.309614
1.26016105239119e+19,1.5555129430011314e+19,ALU_SRL,0.4247260000000001
1.0107120929987826e+19,1.521785543802475e+19,ALU_SRA,0.684372
3.7047588542571423e+18,1.4457402019330447e+19,ALU_COPY_B,0.627849
1.6793343103058977e+19,9.39706749654365e+16,ALU_SLT,0.521563
3.432906718344898e+18,1.2265755512371923e+19,ALU_SLT,0.610427
1.176592496463251e+19,1.6869227566704628e+19,ALU_SRA,0.53158
1.2099810662827475e+19,8.875048296379773e+18,ALU_SUB,0.510887
7.763780911239254e+18,1.223771742595435e+19,ALU_ADD,0.47142
1.238429230252979e+19,1.3846104822210542e+19,ALU_SLT,0.622871
4.4148034265644544e+18,4.800980092912828e+18,ALU_SLTU,0.27523400000000003
1.2415878926105526e+19,1.360463625325441e+19,ALU_SRL,0.558612
1.068282355569481e+19,4.444782685615816e+18,ALU_COPY_B,0.647682
5.215776622519214e+18,4.84216635232996e+18,ALU_XOR,0.36441100000000004
1.0572466528493218e+19,1.2043561647142435e+19,ALU_SLT,0.425149
1.7601944303860806e+19,1.9350628341847127e+18,ALU_SLL,0.583803
7.422937678419663e+18,3.1154213440937964e+18,ALU_SUB,0.254743
2.9920352574000486e+18,6.773220764128087e+18,ALU_OR,0.4097270000000001
8.414785762695492e+18,1.082564598347867e+19,ALU_COPY_B,0.34988400000000003
8.79904018928271e+18,4.768653170683683e+18,ALU_ADD,0.34008299999999997
1.209021448086579e+19,6.315513351559832e+18,ALU_XXX,0.332872
1.475992231714135e+18,8.227695301032278e+18,ALU_XXX,0.41618299999999997
9.906013678774692e+18,8.311331614169577e+18,ALU_SLTU,0.407651
1.3232981186011816e+19,8.604051381609363e+18,ALU_OR,0.5417770000000001
1.1245121597969891e+19,1.1145045925715767e+19,ALU_COPY_B,0.505
2.156485062973352e+18,4.044625453840175e+18,ALU_XOR,0.334652
4.4038822259471247e+18,1.2160018873629714e+19,ALU_SRL,0.292879
1.1225274675792318e+19,6.854420699743059e+18,ALU_SLTU,0.499092
2.176745369146464e+18,1.0311978108299491e+19,ALU_SLL,0.373453
6.232112936425416e+18,1.5787077487224617e+18,ALU_SRL,0.368377
1.0765116144703197e+19,1.660404992387444e+19,ALU_SRL,0.4653890000000001
1.2235156514142175e+19,1.6793411055749372e+19,ALU_SLT,0.249072
3.2155709017618534e+18,2.9557617407580006e+18,ALU_SLT,0.670339
3.79379490646846e+18,1.681999041932916e+19,ALU_OR,0.686435
2.7524330565992525e+18,1.7141682675490746e+19,ALU_ADD,0.274831
1.505018817135864e+18,2.873543760973144e+18,ALU_SRL,0.537253
5.375879773798921e+18,8.299796852999595e+18,ALU_XOR,0.604124
1.1929264793215506e+19,3.396261709031569e+18,ALU_SLT,0.45559399999999994
1.3665783041183513e+19,1.614631194796e+19,ALU_OR,0.496628
1.6096810023221107e+19,1.2807919446300603e+18,ALU_XXX,0.4100470000000001
9.003216844778191e+18,8.540750234992742e+18,ALU_SUB,0.5969369999999999
1.640548378932648e+19,1.433839760990133e+19,ALU_SRA,0.330208
1.1888752443998482e+19,8.960418699658829e+18,ALU_SRL,0.512827
1.8273488026636607e+19,7.167538635742623e+18,ALU_COPY_B,0.384961
1.2286957206673697e+19,1.5858473737813551e+19,ALU_OR,0.610945
1.0254722621366194e+19,1.4667104829805176e+18,ALU_SLL,0.385166
6.230301139887067e+18,3.846815533964392e+18,ALU_ADD,0.7032010000000001
6.678989128611332e+17,1.5531373381000854e+19,ALU_OR,0.464809
1.4130405549494346e+19,6.795819365895043e+18,ALU_XXX,0.382019
1.1172529683639843e+19,2.075947866011729e+18,ALU_AND,0.36237199999999997
1.6959471356292141e+19,2.3514298769842924e+18,ALU_OR,0.633663
3.5151958037602406e+18,1.4330478227554419e+19,ALU_AND,0.693938
1.9419251066080745e+18,6.8196012146196e+18,ALU_COPY_B,0.28979
1.839384773340512e+19,1.450772155551332e+19,ALU_SRA,0.360819
6.791225309778874e+17,7.858000940020469e+18,ALU_AND,0.266535
1.3481591712655555e+19,8.392542359826366e+18,ALU_SLL,0.716909
1.2618818334787754e+19,7.70485890638286e+18,ALU_XOR,0.272154
2.780993942887992e+18,1.7471999801530862e+18,ALU_ADD,0.5564020000000001
6.479180577091337e+18,2.392232118098172e+18,ALU_COPY_B,0.412761
1.772741828717752e+19,1.405271432028118e+19,ALU_XOR,0.339308
7.843149174492726e+18,1.7686722586311956e+18,ALU_SLT,0.443351
1.1884223681729694e+19,1.3087537644860582e+19,ALU_OR,0.346102
1.6189102680997091e+19,1.1191487205933015e+19,ALU_SRL,0.337681
5.381526931738026e+18,3.369988989045046e+18,ALU_SLL,0.391692
1.281484958734057e+19,1.2244022042564456e+19,ALU_OR,0.560285
1.1175373925653694e+19,1.806672738197987e+19,ALU_SLT,0.268363
6.11167438024924e+18,1.6540233060172317e+19,ALU_AND,0.6755180000000001
9.234788154027252e+17,1.8135101190736026e+19,ALU_SRL,0.74852
5.943179823906947e+18,1.594130043260349e+19,ALU_COPY_B,0.457162
2.383164291458624e+18,8.334508372990476e+18,ALU_XOR,0.387801
5.565381317095184e+18,1.4587667251456735e+19,ALU_SUB,0.373923
1.496882913800852e+19,1.367819454770901e+19,ALU_AND,0.555561
4.5606261955822566e+18,1.484260956226548e+19,ALU_COPY_B,0.561359
7.409256354722408e+18,1.8219638269127328e+19,ALU_XXX,0.28976999999999997
4.270427399583404e+17,1.3777016838024493e+19,ALU_SLT,0.290341
2.205915531299281e+18,1.1779095726924788e+19,ALU_OR,0.7130479999999999
1.5271606133359743e+19,1.4521577816425814e+19,ALU_ADD,0.575663
1.803358867421705e+19,4.572290203999821e+18,ALU_COPY_B,0.298746
1.5290119517561948e+18,1.485072130723361e+19,ALU_COPY_B,0.639105
3.625981150473597e+18,3.5265698567001293e+18,ALU_SRL,0.21172
1.552174247163945e+19,1.1382155783632409e+19,ALU_AND,0.320987
6.788350683561228e+18,1.028728197678204e+19,ALU_XOR,0.21750300000000009
1.63518019120039e+19,8.344716293350153e+18,ALU_XOR,0.370173
6.210971811929521e+18,1.0852403937136916e+18,ALU_XOR,0.47946300000000003
5.588794921586157e+17,3.563569312399356e+18,ALU_XXX,0.70853
8.888694018651704e+17,4.175626533365726e+18,ALU_COPY_B,0.49284799999999995
2.7490709079143767e+18,1.8343851467048704e+19,ALU_SRL,0.447629
3.275363273932866e+17,6.55509799564191e+18,ALU_SRA,0.5867600000000001
4.740837396895449e+18,1.7818387634455514e+18,ALU_COPY_B,0.486161
4.185917112023754e+17,6.988936786492631e+18,ALU_ADD,0.34677600000000003
1.1166783245950372e+19,1.1324856499250244e+19,ALU_XOR,0.466382
1.0379624528851997e+19,2.0314832115302984e+18,ALU_SUB,0.627562
1.0540239999509004e+19,1.3259404132361904e+19,ALU_SLT,0.31466700000000003
4.41324562709285e+18,1.1732782220958542e+19,ALU_SLL,0.442481
6.439928803071483e+18,5.120196612933304e+18,ALU_COPY_B,0.249955
9.38519326907202e+18,1.5228071667405666e+19,ALU_SLTU,0.676862
1.085913530096254e+19,1.235346746531011e+19,ALU_SUB,0.395843
4.776128527828468e+18,9.40808990957912e+18,ALU_OR,0.353448
1.15905291380104e+19,6.92004195741851e+18,ALU_SRA,0.264375
7.623932834835824e+18,1.693930471726542e+19,ALU_XXX,0.39367399999999997
9.922050872805431e+18,1.6511455666504692e+19,ALU_XXX,0.317558
3.122057419460641e+18,7.230808825870268e+18,ALU_SLT,0.329895
1.229622977967354e+19,1.0738187696230154e+19,ALU_COPY_B,0.340627
1.4237432058941774e+19,1.5856304554477478e+19,ALU_AND,0.296273
1.488092900868974e+19,8.266391522980685e+18,ALU_SRL,0.288826
7.31084895493099e+18,1.749269842563459e+19,ALU_COPY_B,0.634159
1.2030224508644082e+19,6.047308737389215e+18,ALU_XXX,0.75798
1.3147310528953831e+19,9.539526110833967e+18,ALU_SRL,0.568263
1.2288502314592602e+18,1.1125486748994429e+19,ALU_ADD,0.373015
1.0618724955492067e+19,4.351761720885527e+18,ALU_SLL,0.293223
7.520732798888163e+18,5.498377907849104e+18,ALU_SLTU,0.305292
1.2202593539258317e+19,1.406731828190108e+19,ALU_XOR,0.484917
4.816022277581031e+18,6.050449844928523e+18,ALU_SUB,0.591975
1.492520819221401e+19,1.179791673039726e+19,ALU_SUB,0.34124
1.2963948758291671e+19,1.1781123213789655e+19,ALU_XXX,0.596437
8.273239333091949e+18,7.844344094032122e+18,ALU_COPY_B,0.329669
1.2815404574496688e+19,8.869021407186803e+18,ALU_SUB,0.587172
6.266205383170756e+18,1.7016681637284897e+19,ALU_SRL,0.484076
1.6453203134956384e+19,1.5546613354086265e+19,ALU_SLTU,0.38655
1.0244760925417952e+18,9.50782634882926e+18,ALU_SLTU,0.329289
1.1999715525641746e+19,1.8069067955508998e+19,ALU_SRA,0.371487
1.3563862312203043e+19,1.6162497816240656e+19,ALU_SLT,0.617117
4.83756716992476e+18,8.902333162233361e+18,ALU_ADD,0.364632
4.307787287383704e+18,1.757613513852469e+19,ALU_OR,0.450008
1.7690970757646068e+19,6.923509069540725e+18,ALU_ADD,0.20186
1.836018837854508e+19,1.5164761600433465e+19,ALU_SLL,0.420475
1.4613122712401566e+19,4.0233442758563e+18,ALU_XXX,0.410446
1.2836896524221098e+19,7.514074573789263e+18,ALU_SUB,0.333662
9.336362496343642e+18,1.039330258671519e+19,ALU_SUB,0.352851
3.47428927902554e+18,7.129132013510424e+18,ALU_SLTU,0.343544
1.019283003460035e+19,8.903308054225914e+18,ALU_ADD,0.533303
1.0964784194139951e+19,9.436880886062275e+18,ALU_SLTU,0.354177
1.294956133226982e+18,5.943498468717829e+17,ALU_OR,0.264196
1.049931764005745e+19,2.5544224137885875e+18,ALU_XOR,0.291835
1.463075110416922e+19,1.094368913552029e+19,ALU_OR,0.447302
1.194880186866631e+19,1.5717088976118227e+19,ALU_COPY_B,0.724317
7.977671645073339e+18,8.94266619148454e+17,ALU_SUB,0.606719
1.2295212360968517e+18,1.0358651756867903e+19,ALU_OR,0.659101
1.5016152840702255e+19,3.31214407259302e+18,ALU_SLT,0.276008
1.9885267244432123e+18,9.062676512264696e+18,ALU_SLTU,0.424811
1.1497228194627396e+19,1.6261038618658951e+19,ALU_SRL,0.413374
1.4947740818647562e+19,1.773083434314267e+19,ALU_SLT,0.587098
5.890184270335359e+18,6.132815639198766e+17,ALU_SLT,0.471412
7.786665047796731e+18,1.0793644855011324e+19,ALU_SLT,0.628409
1.2835019688596208e+19,1.1622386104126695e+19,ALU_XXX,0.37572
7.609164280602632e+18,6.811836698665443e+18,ALU_OR,0.28765799999999997
7.181450395032139e+18,1.2021907559315132e+19,ALU_SLTU,0.671447
8.77357775164346e+18,2.130984434784475e+17,ALU_SLTU,0.39253499999999997
2.1409830883571625e+18,7.937367157385984e+18,ALU_SRA,0.400009
1.6728086371460035e+19,1.2053036249820303e+19,ALU_ADD,0.566271
1.58948307492455e+19,3.640947797390733e+18,ALU_SLTU,0.417541
1.6087803933196454e+19,4.059117213268567e+18,ALU_SLL,0.43591499999999994
6.300292526229818e+16,6.096353985055768e+18,ALU_AND,0.40761
8.162438754022509e+18,9.161902322628952e+18,ALU_XOR,0.7077600000000001
3.038449281692228e+18,1.9112362423444751e+18,ALU_COPY_B,0.446671
1.2127908536395606e+19,1.7514194482456187e+18,ALU_XXX,0.38019200000000003
4.6021231906191073e+18,4.972000838380925e+18,ALU_SRA,0.376239
5.215470784158488e+18,1.0868987089224866e+19,ALU_AND,0.713974
1.6637017988827005e+19,1.5667840222926694e+19,ALU_SLTU,0.604428
5.126209487302724e+18,2.5233564909932093e+18,ALU_SRL,0.39171100000000003
6.476426232272566e+17,6.41091175888758e+18,ALU_SLL,0.580388
6.032558239541967e+18,1.0634793863342713e+19,ALU_SLT,0.513756
1.1672325294864073e+19,8.051701039236625e+18,ALU_COPY_B,0.268081
1.575153972600312e+19,5.671385718614733e+17,ALU_OR,0.7046479999999999
